ISO Index,Classification,QF,Aggregate,Resource_ID,Name_Description,Net Dependable Capacity (MW),PTO Area,Owner or QF ID,ISO Classification,Unit Type,Fuel Type,Zone,Demand Zone,Commercial Operating Date,Comments,River System,Nameplate Capacity (MW),Record Status A-Active Control Area Units AND C-Contract Units Outside Ctrl Area
38000,Participating Unit,Yes,Yes,BASICE2UNITS,CALPINE AMERICAN I COGEN (Aggregate),135,PGAE,Pacific Gas & Electric Company,COGENERATION,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,3/14/1989,PGE QF 18C006,,135,A
4400,Participating Unit,Yes,Yes,CAMCHE1PL1X3,CAMANCHE PH (AGGREGATE),9.99,PGAE,EBMUD,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1983,,Mokelumne River,9.99,A
4401,Non-Participating,No,No,CAMCHE1UNIT1,Camanche Unit 1,3.3,PGAE,EBMUD,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1983,,Mokelumne River,3.33,A
4402,Non-Participating,No,No,CAMCHE1UNIT2,Camanche Unit 2,3.3,PGAE,EBMUD,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1983,,Mokelumne River,3.33,A
4403,Non-Participating,No,No,CAMCHE1UNIT3,Camanche Unit 3,3.7,PGAE,EBMUD,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1983,,Mokelumne River,3.33,A
44001,Participating Unit,Yes,No,CURTIS1CANLCK,CANAL CREEK POWER PLANT,0.9,PGAE,Merced Irrigation District,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1983,QF Conversion completed 6/17/2015. Formerly QF 25H204,,0.9,A
20400,Participating Unit,No,No,CAPMAD1UNIT1,CAPCO MADERA Power Plant,24,PGAE,Madera Power LLC,BIOMASS,STEAM,AGRICULTURAL WASTE,NP15,PGE3,5/16/2001,,,28.5,A
4600,Participating Unit,No,Yes,CARBOU7PL2X3,CARIBOU UNITS 2 & 3 (AGGREGATE),49,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1921,,NF Feather River,48,A
4601,Non-Participating,No,No,CARBOU7UNIT2,Caribou PH 1 Unit 2,25,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1921,,NF Feather River,25,A
4602,Non-Participating,No,No,CARBOU7UNIT3,Caribou PH 1 Unit 3,25,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1924,,NF Feather River,25,A
4700,Participating Unit,No,Yes,CARBOU7PL4X5,CARIBOU UNITS 4 & 5 (AGGREGATE),122,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1958,,NF Feather River,122,A
4701,Non-Participating,No,No,CARBOU7UNIT4,Caribou PH 2 Unit 4,61,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1958,,NF Feather River,61,A
4702,Non-Participating,No,No,CARBOU7UNIT5,Caribou PH 2 Unit 5,61,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1958,,NF Feather River,61,A
38700,Participating Unit,Yes,No,LGHTHP6ICEGEN,CARSON COGENERATION COMPANY,48,SCE,CARSON COGENERATION COMPANY,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,12/22/1989,Formerly SCE QF 2087,,48.9,A
120100,Participating Unit,No,Yes,INTKEP2UNITS,CCSF HetchHetchy Hydro Aggregate,405,PGAE,City & County of San Francisco,HYDRO,HYDRO,WATER,NP15,PGE3,7/1/2006,,,405,A
77600,Non-Participating,No,No,INTKEP2HOLM1,Holm Unit 1,83,PGAE,CCSF,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1960,,,85,A
77700,Non-Participating,No,No,INTKEP2HOLM2,Holm Unit 2,83,PGAE,CCSF,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1960,,,85,A
78100,Non-Participating,No,No,INTKEP2KIRKW1,Kirkwood Unit 1,45,PGAE,CCSF,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1967,,,43.13,A
78200,Non-Participating,No,No,INTKEP2KIRKW2,Kirkwood Unit 2,45,PGAE,CCSF,HYDRO,HYDRO,WATER,NP15,SCE1,1/1/1967,,,43.13,A
78300,Non-Participating,No,No,INTKEP2KIRKW3,Kirkwood Unit 3,45,PGAE,CCSF,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1987,,,43.13,A
79000,Non-Participating,No,No,MOCCPH7UNIT1,Moccasin Unit 1,52,PGAE,CCSF,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1969,,,57.5,A
79100,Non-Participating,No,No,MOCCPH7UNIT2,Moccasin Unit 2,52,PGAE,CCSF,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1969,,,57.5,A
35311,Participating Unit,Yes,No,MIDWD7CORAMB,CELLC 7.5 MW Tehachapi Project,7.5,SCE,"Coram Energy, LLC",WIND,WIND,WIND,SP15,SCE1,12/1/1983,Formerly QFID 6029,,7.5,A
38900,Participating Unit,Yes,Yes,CENTER2QF,CENTER AREA LUMPED UNITS,31,SCE,COGENERATION,COGENERATION,,NATURAL GAS,SP15,SCE1,1/1/1987,,,31.01,A
4800,Participating Unit,No,Yes,CNTRVL6UNIT,CENTERVILLE,6.4,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1900,,,5.9,A
83900,Participating Unit,No,Yes,LAROA22UNITA1,CENTRAL LA ROSITA II COMBINED CYCLE (AGGREGATE),322,SDGE,Energia de Baja California,THERMAL,COMBINED CYCLE,NATURAL GAS,SP15,SDG1,7/22/2003,,,336.5,A
83901,Non-Participating,No,No,LAROA22CTG2S,CENTRAL LA ROSITA II COMBUSTION TURBINE,181.5,SDGE,Energia de Baja California,THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,7/22/2003,,,181.5,A
83902,Non-Participating,No,No,LAROA22STG2C,CENTRAL LA ROSITA II STEAM TURBINE,155,SDGE,Energia de Baja California,THERMAL,STEAM,HEAT RECOVERY,SP15,SDG1,7/22/2003,,,155,A
4900,Participating Unit,No,Yes,CENTRY6PL1X4,CENTURY (AGGREGATE),41.4,SCE,"Colton Power, LP",PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,9/17/2001,,,43,A
4901,Non-Participating,No,No,CENTRY6GEN1,Century Unit 1,10.8,SCE,"Colton Power, LP",PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,9/11/2001,,,10.75,A
4902,Non-Participating,No,No,CENTRY6GEN2,Century Unit 2,10.8,SCE,"Colton Power, LP",PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,9/17/2001,,,10.75,A
4903,Non-Participating,No,No,CENTRY6GEN3,Century Unit 3,10.8,SCE,"Colton Power, LP",PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,9/11/2001,,,10.75,A
4904,Non-Participating,No,No,CENTRY6GEN4,Century Unit 4,10.8,SCE,"Colton Power, LP",PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,9/11/2001,,,10.75,A
39600,Participating Unit,Yes,No,CHALK1UNIT,CHALK CLIFF LIMITED,47.49,PGAE,Chalk Cliff Limited,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,3/20/1990,,,58.48,A
39900,Participating Unit,No,Yes,STOILS1UNITS,CHEVRON RICHMOND REFINERY,113.9,PGAE,Chevron Products Company,COGENERATION,,NATURAL GAS,NP15,PGE3,8/31/1992,"QF Conversion, was PGE QF 01C202",,155,A
39901,Non-Participating,No,No,STOILS1UNIT1,CHEVRON RICHMOND REFINERY UNIT 1,62.5,PGAE,Chevron Products Company,THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,8/31/1992,,,125,A
39902,Non-Participating,No,No,STOILS1UNIT2,CHEVRON RICHMOND REFINERY UNIT 2,62.5,PGAE,Chevron Products Company,THERMAL,STEAM,HEAT RECOVERY,NP15,PGE3,8/31/1992,,,30,A
40100,Participating Unit,Yes,No,CHEVCO6UNIT1,CHEVRON USA (COALINGA),19,PGAE,Pacific Gas & Electric Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/17/1986,PGE QF 25C055,,19,A
40300,Participating Unit,Yes,No,CHEVCY1UNIT,CHEVRON USA (CYMRIC),24.3,PGAE,Pacific Gas & Electric Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,10/15/1982,PGE QF 25C003,,24.3,A
40400,Participating Unit,Yes,No,DISCOV1CHEVRN,CHEVRON USA (EASTRIDGE),56.2,PGAE,Pacific Gas & Electric Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,6/13/1988,PGE QF 25C248,,56.2,A
40500,Participating Unit,Yes,No,CHEVCD6UNIT,CHEVRON USA (TAFT/CADET),11.5,PGAE,Pacific Gas & Electric Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,7/26/1982,PGE QF 25C002,,11.5,A
5100,Participating Unit,No,No,PLACVL1CHILIB,CHILI BAR,8.4,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1965,,,7,A
40700,Participating Unit,Yes,Yes,CHINO2QF,CHINO AREA LUMPED UNITS,21.8,SCE,VARIOUS,VARIOUS,,LANDFILL GAS,SP15,SCE1,1/1/1987,,,21.8,A
5200,Participating Unit,No,Yes,CHWCHL1UNIT,CHOW 2 PEAKER PLANT,48.6,PGAE,"California Power Holdings, LLC",THERMAL,RECIPROCATING ENGINE,NATURAL GAS,NP15,PGE3,6/13/2001,,,48.6,A
84000,Participating Unit,No,No,LAROA12UNITA1,CICLO COMBINADO MEXICALI,180,SDGE,Energia Azteca X,THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,7/20/2003,,,181.5,A
121400,Participating Unit,Yes,No,CORCAN1SOLAR1,CID Solar,20,PGAE,"CID Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,1/9/2015,,,20,A
40900,Participating Unit,Yes,No,HINSON6SERRGN,CITY OF LONG BEACH,38.91,SCE,Southern California Edison Company,BIOMASS,STEAM,LANDFILL GAS,SP15,SCE1,1/1/1988,SCE QF 1028,,38.91,A
41100,Participating Unit,Yes,Yes,CLRMTK1QF,CLAIRMONT AREA LUMPED QF UNITS,1.25,PGAE,VARIOUS,COGENERATION,,NATURAL GAS,NP15,PGE3,12/5/1983,,,1.25,A
103200,Participating Unit,No,No,COPMTN2CM10,CM10,10,SCE,"Copper Mountain Solar 1, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,10/3/2011,,,10,A
101200,Participating Unit,No,No,COPMTN2SOLAR1,CM48,48,SCE,"Copper Mountain Solar 1, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/15/2010,,,48,A
105200,Participating Unit,No,No,COPMT22SOLAR2,CMS2,155,SCE,"Copper Mountain Solar 2, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,,Phased Implementation: 124 MW commercial out of 155 MW total at completion. As of 2/11/2015,,124,A
41400,Participating Unit,No,No,COLGA16SHELLW,COALINGA COGENERATION,52.9,PGAE,"Chevron Power Holdings, Inc.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,10/17/1991,"QF Conversion, was PGE QF 25C124",,45,A
5500,Participating Unit,No,No,COLEMN2UNIT,COLEMAN,13,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1979,,Battle Creek,13,A
5800,Participating Unit,No,Yes,COLVIL7PL1X2,COLLIERVILLE HYDRO UNIT 1 & 2 AGGREGATE,246.86,PGAE,NCPA (MSS Agreement - S14),HYDRO,HYDRO,WATER,NP15,NCP1,,,,252.5,A
5801,Non-Participating,No,No,COLVIL7UNIT1,COLLIERVILLE HYDRO UNIT 1,126.5,PGAE,NCPA (MSS Agreement - S14),HYDRO,HYDRO,WATER,NP15,NCP1,,,,126.5,A
5802,Non-Participating,No,No,COLVIL7UNIT2,COLLIERVILLE HYDRO UNIT 2,126,PGAE,NCPA (MSS Agreement - S14),HYDRO,HYDRO,WATER,NP15,NCP1,,,,126,A
32400,Participating Unit,Yes,No,UNCHEM1UNIT,CONTRA COSTA CARBON PLANT,19,PGAE,ConocoPhillips Co. (formerly Tosco),COGENERATION,STEAM,PETROLEUM COKE,NP15,PGE3,1/1/1983,,,20,A
42400,Participating Unit,Yes,Yes,CONTRL1QF,CONTROL AREA LUMPED UNITS,31.4,SCE,VARIOUS,VARIOUS,,GEOTHERMAL,SP15,SCE1,1/1/1982,,,37.84,A
42500,Participating Unit,Yes,No,MIRLOM6DELGEN,"CORONA ENERGY PARTNERS, LTD.",50.05,SCE,Southern California Edison Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,5/21/1988,SCE QF 2081,,35,A
43000,Participating Unit,Yes,Yes,CALGEN1UNITS,COSO FINANCE PARTNERS (NAVY I) (Aggregate),92.2,SCE,Southern California Edison Company,GEOTHERMAL,STEAM,GEOTHERMAL,SP15,SCE1,7/13/1987,SCE QF 3008,,92.2,A
43001,Non-Participating,Yes,No,CALGEN1UNIT1,COSO FINANCE PARTNERS UNIT 1,,SCE,Southern California Edison Company,GEOTHERMAL,STEAM,GEOTHERMAL,SP15,SCE1,7/13/1987,,,24,A
43002,Non-Participating,Yes,No,CALGEN1UNIT2,COSO FINANCE PARTNERS UNIT 2,,SCE,Southern California Edison Company,GEOTHERMAL,STEAM,GEOTHERMAL,SP15,SCE1,7/13/1987,,,24,A
43003,Non-Participating,Yes,No,CALGEN1UNIT3,COSO FINANCE PARTNERS UNIT 3,,SCE,Southern California Edison Company,GEOTHERMAL,STEAM,GEOTHERMAL,SP15,SCE1,7/13/1987,,,27,A
43100,Participating Unit,Yes,Yes,NAVYII2UNITS,COSO POWER DEVELOPERS (NAVY II) (Aggregate),99,SCE,Southern California Edison Company,GEOTHERMAL,STEAM,GEOTHERMAL,SP15,SCE1,12/23/1989,SCE QF 3029,,67.5,A
43101,Non-Participating,Yes,No,NAVYII2UNIT4,COSO POWER DEVELOPERS UNIT 4,35,SCE,,GEOTHERMAL,STEAM,GEOTHERMAL,SP15,SCE1,12/23/1989,,,22.5,A
43102,Non-Participating,Yes,No,NAVYII2UNIT5,COSO POWER DEVELOPERS UNIT 5,32,SCE,,GEOTHERMAL,STEAM,GEOTHERMAL,SP15,SCE1,12/23/1989,,,22.5,A
43103,Non-Participating,Yes,No,NAVYII2UNIT6,COSO POWER DEVELOPERS UNIT 6,32,SCE,,GEOTHERMAL,STEAM,GEOTHERMAL,SP15,SCE1,12/23/1989,,,22.5,A
43400,Participating Unit,Yes,Yes,CTNWDP1QF,COTTONWOOD AREA (BURNEY) LUMPED QF UNITS,0.5,PGAE,VARIOUS,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1982,,,0.5,A
43500,Participating Unit,Yes,No,SAUGUS6PTCHGN,COUNTY OF LOS ANGELES (PITCHESS HONOR RANCH),29.8,SCE,Southern California Edison Company,COGENERATION,COMBINED CYCLE,NATURAL GAS,SP15,SCE1,7/14/1988,SCE QF 2180,,28.71,A
90100,Participating Unit,Yes,Yes,COVERD2QFUNTS,COVE ROAD AREA LUMPED UNITS,20.26,PGAE,VARIOUS,HYDRO,HYDRO,WATER,NP15,PGE3,1/5/1987,,,20.26,A
6800,Participating Unit,No,Yes,COWCRK2UNIT,COW CREEK,2,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1907,,,2,A
43900,Participating Unit,Yes,Yes,SAMPSN6KELCO1,CP Kelco Cogeneration Facility,25,SDGE,"CP Kelco U.S., Inc.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,3/5/2014,,,26.95,A
100900,Participating Unit,No,No,ALTA3A2CPCE4,CPC East - Alta Wind IV,102,SCE,"Alta Wind IV, LLC",WIND,WIND,WIND,SP15,SCE1,3/12/2011,,,102,A
101300,Participating Unit,No,No,ALTA3A2CPCE5,CPC East - Alta Wind V,168,SCE,"Alta Wind V, LLC",WIND,WIND,WIND,SP15,SCE1,4/21/2011,,,168,A
103600,Participating Unit,No,No,ALTA3A2CPCE8,CPC East - Alta Wind VIII,150,SCE,"Alta Wind VIII, LLC",WIND,WIND,WIND,SP15,SCE1,2/1/2012,,,150,A
107300,Participating Unit,No,No,ALT6DS2WIND9,CPC East Alta Wind IX,132,SCE,"Alta Wind IX, LLC",WIND,WIND,WIND,SP15,SCE1,1/1/2013,,,132,A
104500,Participating Unit,No,No,ALTA4B2CPCW6,CPC West - Alta Wind 6,150,SCE,"Alta Wind VI, LLC",WIND,WIND,WIND,SP15,SCE1,5/9/2012,,,150,A
100400,Participating Unit,No,No,ALTA4A2CPCW1,CPC West - Alta Wind I,150,SCE,"Alta Wind I, LLC",WIND,WIND,WIND,SP15,SCE1,12/29/2010,,,150,A
100500,Participating Unit,No,No,ALTA4B2CPCW2,CPC West - Alta Wind II,150,SCE,"Alta Wind II, LLC",WIND,WIND,WIND,SP15,SCE1,12/29/2010,,,150,A
100700,Participating Unit,No,No,ALTA4B2CPCW3,CPC West - Alta Wind III,150,SCE,"Alta Interconnection Management, LLC",WIND,WIND,WIND,SP15,SCE1,2/12/2011,,,150,A
109201,Participating Unit,No,No,SENTNL2CTG1,CPV Sentinel Unit 1,92.09,SCE,"CPV Sentinel, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,5/6/2013,,,106.5,A
109202,Participating Unit,No,No,SENTNL2CTG2,CPV Sentinel Unit 2,92.4,SCE,"CPV Sentinel, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,5/6/2013,,,106.5,A
109203,Participating Unit,No,No,SENTNL2CTG3,CPV Sentinel Unit 3,92.36,SCE,"CPV Sentinel, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,5/6/2013,,,106.5,A
109204,Participating Unit,No,No,SENTNL2CTG4,CPV Sentinel Unit 4,91.98,SCE,"CPV Sentinel, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,5/6/2013,,,106.5,A
109205,Participating Unit,No,No,SENTNL2CTG5,CPV Sentinel Unit 5,91.83,SCE,"CPV Sentinel, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,5/6/2013,,,106.5,A
109206,Participating Unit,No,No,SENTNL2CTG6,CPV Sentinel Unit 6,92.16,SCE,"CPV Sentinel, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,5/6/2013,,,106.5,A
109207,Participating Unit,No,No,SENTNL2CTG7,CPV Sentinel Unit 7,91.84,SCE,"CPV Sentinel, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,5/6/2013,,,106.5,A
109208,Participating Unit,No,No,SENTNL2CTG8,CPV Sentinel Unit 8,91.56,SCE,"CPV Sentinel, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,5/6/2013,,,106.5,A
7000,Participating Unit,No,No,CRNEVL6CRNVA,CRANE VALLEY,0.9,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1919,,,0.9,A
81700,Participating Unit,No,No,LMBEPK2UNITA2,CREED ENERGY CENTER,48,PGAE,Creed Energy Center LLC (Calpine),PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/6/2003,,,49.9,A
7100,Participating Unit,No,Yes,CRESTA7PL1X2,CRESTA PH (AGGREGATE),70.4,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1949,,NF Feather River,70.4,A
7101,Non-Participating,No,No,CRESTA7UNIT1,Cresta Unit #1,35.2,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1949,,NF Feather River,35.2,A
7102,Non-Participating,No,No,CRESTA7UNIT2,Cresta Unit #2,35.2,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1950,,NF Feather River,35.2,A
7200,Participating Unit,No,No,CROKET7UNIT,CROCKETT COGEN,240,PGAE,PG&E,COGENERATION,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,12/20/1995,"QF Conversion, was PGE QF 10C045",,240,A
102800,Participating Unit,No,No,CASTVL2FCELL,CSUEB Fuel Cell Station,1.4,PGAE,Pacific Gas and Electric Company,THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE2,9/27/2011,,,1.55,A
4100,Participating Unit,No,No,CABZON1WINDA1,Cabazon Wind Project,41,SCE,"Cabazon Wind Partners, LLC",WIND,WIND,WIND,SP15,SCE1,8/31/2002,,,41,A
98800,Participating Unit,No,No,MENBIO6RENEW1,CalRENEW-1(A),5,PGAE,CalRENEW-1 LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,4/30/2010,,,5,A
99400,Participating Unit,Yes,Yes,MOORPK2CALABS,Calabasas,6.96,SCE,County Sanitation District No.2 of Los Angeles County,BIOGAS,COMBUSTION TURBINE,LANDFILL GAS,SP15,SCE1,9/20/2010,,,13.8,A
113400,Participating Unit,No,No,VISTA2FCELL,"California State University, San Bernardino Fuel Cell",1.4,SCE,"CSU, San Bernardino",THERMAL,FUEL CELL,AGRICULTURAL WASTE,SP15,SCE1,9/13/2013,,,1.44,A
107400,Participating Unit,No,No,CAVLSR2RSOLAR,California Valley Solar Ranch-Phase A,210,PGAE,"High Plains Ranch II, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,11/1/2013,,,210,A
107500,Participating Unit,No,No,CAVLSR2BSOLAR,California Valley Solar Ranch-Phase B,40,PGAE,"High Plains Ranch II, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,1/1/2013,,,40,A
131600,Participating Unit,No,No,CALPSS6SOLAR1,Calipatria Solar Farm,19.9,SDGE,Imperial Irrigation District,DYNAMIC SCHEDULED,PHOTO VOLTAIC,SUN,SP15,IID,2/12/2016,,,19.99,C
48000,Participating Unit,Yes,Yes,SANTFG7UNITS,Calistoga Power Plant,92.1,PGAE,Geysers Power Co.,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,3/14/1984,Was PGE QF 04G057,,92.1,A
48001,Non-Participating,Yes,No,SANTFG7UNIT1,"GEYSERS POWER COMPANY, LLC. UNIT 1",46,PGAE,Geysers Power Co.,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,3/14/1984,Was PGE QF 04G057,,46,A
48002,Non-Participating,Yes,No,SANTFG7UNIT2,"GEYSERS POWER COMPANY, LLC. UNIT 2",46,PGAE,Geysers Power Co.,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,3/14/1984,Was PGE QF 04G057,,46,A
4300,Participating Unit,Yes,No,SMUDGO7UNIT1,Calpine Geothermal (formerly a SMUD unit),53,PGAE,CALPINE,GEOTHERMAL,STEAM,GEOTHERMAL,NP15,PGE3,1/1/1983,,,78,A
121300,Participating Unit,No,No,CAMLOT2SOLAR1,Camelot,45,SCE,RE Camelot LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,12/11/2014,,,45,A
122000,Participating Unit,No,No,CAMLOT2SOLAR2,Camelot 2,15,SCE,RE Columbia Two LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,12/10/2014,,,15,A
132700,Participating Unit,No,No,ENWIND2WIND1,Cameron Ridge,47.1,SCE,"Cameron Ridge, LLC",WIND,WIND,WIND,SP15,SCE1,12/10/2014,"QF Conversion, was SCE QF 6057",,47.12,A
131500,Participating Unit,No,No,FLOWD2WIND1,Cameron Ridge 2,11.9,SCE,"Cameron Ridge II, LLC",WIND,WIND,WIND,SP15,SCE1,1/15/2016,,,11.9,A
76200,Participating Unit,No,No,CAMPFW7FARWST,Camp Far West,8,PGAE,SMUD,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1985,,,7.9,A
110000,Participating Unit,No,No,CPVERD2SOLAR,Campo Verde Solar,139,SDGE,"Campo Verde Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SDG1,10/22/2013,,,150,A
104900,Participating Unit,No,No,CANTUA1SOLAR,Cantua Solar station,20,PGAE,PGE,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,7/25/2012,,,20,A
102500,Participating Unit,No,No,ANAHM2CANYN1,Canyon Power Plant Unit 1,49.4,SCE,City of Anaheim (MSS Agreement - S14),PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,9/16/2011,,,49.4,A
102600,Participating Unit,No,No,ANAHM2CANYN2,Canyon Power Plant Unit 2,49.4,SCE,City of Anaheim (MSS Agreement - S14),PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,9/16/2011,,,49.4,A
101900,Participating Unit,No,No,ANAHM2CANYN3,Canyon Power Plant Unit 3,49.4,SCE,City of Anaheim (MSS Agreement - S14),PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,ANA1,7/30/2011,,,49.4,A
102000,Participating Unit,No,No,ANAHM2CANYN4,Canyon Power Plant Unit 4,49.4,SCE,City of Anaheim (MSS Agreement - S14),PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,ANA1,7/30/2011,,,49.4,A
4500,Participating Unit,No,No,CARBOU7UNIT1,Caribou PH 1 Unit 1,24,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1921,,NF Feather River,24,A
114800,Participating Unit,No,No,DEVERS1SOLAR,Cascade Solar,18.5,SCE,SunEdison,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,11/30/2013,,,18.5,A
132000,Participating Unit,No,No,TX-ELK6SOLAR1,Castor Solar Project,1.5,PGAE,Green Light Energy Corp,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,4/2/2016,,,1.5,A
93100,Participating Unit,Yes,Yes,CSTRVL7QFUNTS,Castroville QF Aggregate,2,PGAE,Various,THERMAL,VARIOUS,VARIOUS,NP15,PGE3,6/1/2006,,,2,A
107900,Participating Unit,No,No,CATLNA2SOLAR,Catalina Solar - Phases 1 and 2,110,SCE,"Catalina Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,,Phased Implementation: 110 MW commercial out of 150 MW total at completion. As of 2/15/2013,,110,A
127500,Participating Unit,Yes,No,CATLNA2SOLAR2,Catalina Solar 2,18,SCE,"Catalina Solar 2, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,7/22/2015,,,20,A
95700,Participating Unit,No,No,CENTER6PEAKER,Center Peaker,47,SCE,SCE,PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,9/20/2007,,,49,A
119600,Participating Unit,No,No,CNTNLA2SOLAR2,Centinela Solar Energy 2,45.6,SDGE,"Centinela Solar Energy, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SDG1,8/15/2014,,,45.6,A
110100,Participating Unit,No,No,CNTNLA2SOLAR1,Centinela Solar Energy Facility (Phase I),125,SDGE,"Centinela Solar Energy, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SDG1,7/30/2014,,,127,A
134700,Participating Unit,No,No,PLAINV6SOLARC,Central Antelope Dry Ranch C,20,SCE,"Central Antelope Dry Ranch C, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,5/6/2016,,,20,A
43600,Participating Unit,Yes,Yes,SNMALF6UNITS,Central Disposal Site LFG Power Plant,7.5,PGAE,County of Sonoma,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,4/30/1993,,,8,A
