,wkt_geom,name,Number,Substation Longitude,Substation Latitude,geometry,index_right,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,YEAR,PEAK_MONTH,AVAIL_CAP,PLAN_OUT,UNPLAN_OUT,OTHER_OUT,TOTAL_CAP,PEAK_LOAD,MIN_LOAD,SHAPE_Leng,SHAPE_Area,State
42,PointZ (-101.39499999999999602 32.12388050136539874 0),FORSAN 2,1043,-101.395,32.1238805,POINT (-132195.108929661 -1427673.705566359),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
43,PointZ (-101.16378299999999513 31.26331971166759871 0),BIG LAKE 0,1044,-101.163783,31.26331971,POINT (-111411.1438745573 -1523040.894864511),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
44,PointZ (-102.19266000000000361 32.04292423056070049 0),MIDLAND 5 0,1045,-102.19266,32.04292423,POINT (-207968.4905213792 -1435037.894726968),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
45,PointZ (-101.32223899999999617 30.56476932372310173 0),OZONA 0,1046,-101.322239,30.56476932,POINT (-127602.7098532105 -1599906.574600385),18.0,19.0,5701,EL PASO ELECTRIC COMPANY,P O BOX 982,EL PASO,TX,79960,(800) 592-1634,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.epelectric.com/,2018,7.0,1860.0,0.0,227.0,0.0,2087.0,1926.0,754.0,4544634.088527907,253437255036.07812,Texas
46,PointZ (-102.92730000000000246 31.56396403841129938 0),MONAHANS 1 0,1047,-102.9273,31.56396404,POINT (-279196.582290382 -1485850.18965569),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
47,PointZ (-102.92189999999999372 31.56381064484219934 0),MONAHANS 1 1,1048,-102.9219,31.56381064,POINT (-278682.292091972 -1485884.622550238),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
48,PointZ (-102.92189999999999372 31.56074318658719946 0),MONAHANS 1 2,1049,-102.9219,31.56074319,POINT (-278692.3384844486 -1486223.262466894),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
49,PointZ (-102.92189999999999372 31.55767562745320021 0),MONAHANS 1 3,1050,-102.9219,31.55767563,POINT (-278702.3847015268 -1486561.913473347),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
50,PointZ (-102.92189999999999372 31.55460796744549867 0),MONAHANS 1 4,1051,-102.9219,31.55460797,POINT (-278712.4307103914 -1486900.574465269),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
51,PointZ (-102.92189999999999372 31.55154020656970104 0),MONAHANS 1 5,1052,-102.9219,31.55154021,POINT (-278722.4765109797 -1487239.245442317),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
52,PointZ (-102.94530000000000314 31.57469931072409963 0),MONAHANS 1 6,1053,-102.9453,31.57469931,POINT (-280877.1023258182 -1484606.476668423),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
53,PointZ (-101.7454879999999946 32.47918944542419695 0),STANTON 0,1054,-101.745488,32.47918945,POINT (-164699.4547987188 -1387804.542164787),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
54,PointZ (-101.75541400000000181 32.91794441299509799 0),ODONNELL 0,1055,-101.755414,32.91794441,POINT (-164755.5668356718 -1339284.545753573),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
55,PointZ (-101.827699999999993 32.22007317635169699 0),LENORAH 0,1056,-101.8277,32.22007318,POINT (-172993.4441738222 -1416276.372943085),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
56,PointZ (-101.83310000000000173 32.21230649078869845 0),LENORAH 1,1057,-101.8331,32.21230649,POINT (-173520.6036159628 -1417123.615382337),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
57,PointZ (-101.9117999999999995 30.86925113517409969 0),IRAAN 3 0,1058,-101.9118,30.86925114,POINT (-183845.8572301528 -1565253.040727839),18.0,19.0,5701,EL PASO ELECTRIC COMPANY,P O BOX 982,EL PASO,TX,79960,(800) 592-1634,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.epelectric.com/,2018,7.0,1860.0,0.0,227.0,0.0,2087.0,1926.0,754.0,4544634.088527907,253437255036.07812,Texas
58,PointZ (-101.91719999999999402 30.86446146108020017 0),IRAAN 3 1,1059,-101.9172,30.86446146,POINT (-184375.2057552986 -1565770.006477134),18.0,19.0,5701,EL PASO ELECTRIC COMPANY,P O BOX 982,EL PASO,TX,79960,(800) 592-1634,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.epelectric.com/,2018,7.0,1860.0,0.0,227.0,0.0,2087.0,1926.0,754.0,4544634.088527907,253437255036.07812,Texas
59,PointZ (-101.91719999999999402 30.86137123149829975 0),IRAAN 3 2,1060,-101.9172,30.86137123,POINT (-184381.7657821444 -1566110.969664303),18.0,19.0,5701,EL PASO ELECTRIC COMPANY,P O BOX 982,EL PASO,TX,79960,(800) 592-1634,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.epelectric.com/,2018,7.0,1860.0,0.0,227.0,0.0,2087.0,1926.0,754.0,4544634.088527907,253437255036.07812,Texas
60,PointZ (-101.41343600000000436 32.25948368790329823 0),BIG SPRING 6 0,1061,-101.413436,32.25948369,POINT (-133724.7885928869 -1412661.937721454),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
61,PointZ (-101.41883599999999888 32.25628710225340257 0),BIG SPRING 6 1,1062,-101.418836,32.2562871,POINT (-134240.7693890909 -1413006.730197534),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
62,PointZ (-101.41883599999999888 32.25324264186299672 0),BIG SPRING 6 2,1063,-101.418836,32.25324264,POINT (-134245.6694611704 -1413343.142105919),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
63,PointZ (-102.30342299999999511 31.99044311125580009 0),ODESSA 3 0,1064,-102.303423,31.99044311,POINT (-218607.6549174786 -1440560.054470102),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
64,PointZ (-101.44238500000000158 32.09014874460260103 0),BIG SPRING 3 0,1065,-101.442385,32.09014874,POINT (-136740.0225623406 -1431326.320363991),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
65,PointZ (-101.4477849999999961 32.08694621567909877 0),BIG SPRING 3 1,1066,-101.447785,32.08694622,POINT (-137257.1351737801 -1431671.525504206),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
66,PointZ (-101.35643399999999303 32.09223698859820217 0),BIG SPRING 7 0,1067,-101.356434,32.09223699,POINT (-128589.4047653804 -1431228.375594013),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
67,PointZ (-101.90900700000000256 31.50842077478650083 0),MIDLAND 1 0,1068,-101.909007,31.50842077,POINT (-182218.5029592212 -1494711.2122099),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
68,PointZ (-102.077699999999993 30.90390093829509865 0),IRAAN 1 0,1069,-102.0777,30.90390094,POINT (-199716.0655534166 -1561061.478908214),18.0,19.0,5701,EL PASO ELECTRIC COMPANY,P O BOX 982,EL PASO,TX,79960,(800) 592-1634,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.epelectric.com/,2018,7.0,1860.0,0.0,227.0,0.0,2087.0,1926.0,754.0,4544634.088527907,253437255036.07812,Texas
69,PointZ (-102.08310000000000173 30.89756845560170007 0),IRAAN 1 1,1070,-102.0831,30.89756846,POINT (-200249.6259955967 -1561747.686669272),18.0,19.0,5701,EL PASO ELECTRIC COMPANY,P O BOX 982,EL PASO,TX,79960,(800) 592-1634,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.epelectric.com/,2018,7.0,1860.0,0.0,227.0,0.0,2087.0,1926.0,754.0,4544634.088527907,253437255036.07812,Texas
70,PointZ (-102.308400000000006 31.8051231298855015 0),ODESSA 1 0,1071,-102.3084,31.80512313,POINT (-219562.1712479176 -1461015.539042728),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
71,PointZ (-102.31380000000000052 31.80802952171109865 0),ODESSA 1 1,1072,-102.3138,31.80802952,POINT (-220068.0677953111 -1460680.760575908),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
72,PointZ (-102.31380000000000052 31.80497012324320139 0),ODESSA 1 2,1073,-102.3138,31.80497012,POINT (-220076.0361918283 -1461018.633183917),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
73,PointZ (-102.31380000000000052 31.80191062346399988 0),ODESSA 1 3,1074,-102.3138,31.80191062,POINT (-220084.0044274262 -1461356.515801117),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
74,PointZ (-102.31380000000000052 31.79885102237879835 0),ODESSA 1 4,1075,-102.3138,31.79885102,POINT (-220091.9725020553 -1461694.408427164),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
75,PointZ (-102.31380000000000052 31.79579131999319941 0),ODESSA 1 5,1076,-102.3138,31.79579132,POINT (-220099.9404156661 -1462032.311061715),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
76,PointZ (-102.31380000000000052 31.79273151631209871 0),ODESSA 1 6,1077,-102.3138,31.79273152,POINT (-220107.908168209 -1462370.22370443),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
77,PointZ (-102.31380000000000052 31.78967161134130137 0),ODESSA 1 7,1078,-102.3138,31.78967161,POINT (-220115.8757856729 -1462708.147459322),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
78,PointZ (-102.308400000000006 31.83112471351489958 0),ODESSA 1 8,1079,-102.3084,31.83112471,POINT (-219494.5929998836 -1458143.952581099),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
79,PointZ (-102.31380000000000052 31.78661160508610095 0),ODESSA 1 9,1080,-102.3138,31.78661161,POINT (-220123.8432159305 -1463046.080117329),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
80,PointZ (-102.29040000000000532 31.82959541225369904 0),ODESSA 1 10,1081,-102.2904,31.82959541,POINT (-217787.5020291791 -1458358.620896824),1.0,2.0,59504,SOUTHWEST POWER POOL,201 WORTHEN DRIVE,LITTLE ROCK,AR,72223,(501) 614-3200,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,https://www.spp.org/,2018,7.0,70316.0,3359.0,4482.0,0.0,78157.0,49493.0,25521.0,23504926.129722975,2336457036619.05,Texas
81,PointZ (-102.3466279999999955 30.7979954929373001 0),FORT STOCKTON 2 0,1082,-102.346628,30.79799549,POINT (-225834.1855244733 -1572083.589388118),18.0,19.0,5701,EL PASO ELECTRIC COMPANY,P O BOX 982,EL PASO,TX,79960,(800) 592-1634,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.epelectric.com/,2018,7.0,1860.0,0.0,227.0,0.0,2087.0,1926.0,754.0,4544634.088527907,253437255036.07812,Texas
82,PointZ (-102.78179199999999582 30.73662959320940047 0),FORT STOCKTON 3 0,1083,-102.781792,30.73662959,POINT (-267885.778463827 -1577609.917458542),18.0,19.0,5701,EL PASO ELECTRIC COMPANY,P O BOX 982,EL PASO,TX,79960,(800) 592-1634,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.epelectric.com/,2018,7.0,1860.0,0.0,227.0,0.0,2087.0,1926.0,754.0,4544634.088527907,253437255036.07812,Texas
83,PointZ (-101.28929999999999723 31.92540654042139892 0),BIG SPRING 2 0,1084,-101.2893,31.92540654,POINT (-122468.701507495 -1449756.904767999),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
84,PointZ (-103.12999200000000144 31.6855297358120005 0),KERMIT 0,1085,-103.129992,31.68552974,POINT (-298091.650952073 -1471749.193886032),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
