BusNum,BusName,AreaName,ZoneName,ID,Status,MW,Mvar,MVA,SMW,SMvar,DistStatus,DistMWInput,DistMvarInput
6352,SAN ANTONIO 28 0,South Central,San Antonio,1,Closed,121.76,34.5,126.55,121.76,34.5,Closed,0,0
6353,ROUND ROCK 2 0,South Central,Austin,1,Closed,107.96,30.59,112.2,107.96,30.59,Closed,0,0
6355,ROUND ROCK 4 1,South Central,Austin,1,Closed,151.82,43.02,157.79,151.82,43.02,Closed,0,0
6356,SAN ANTONIO 34 0,South Central,San Antonio,1,Closed,135.92,38.51,141.27,135.92,38.51,Closed,0,0
6357,DEVINE 0,South Central,San Antonio,2,Closed,28.89,8.19,30.03,28.89,8.19,Closed,0,0
6357,DEVINE 0,South Central,San Antonio,1,Closed,1.94,0.55,2.02,1.94,0.55,Closed,0,0
6358,GEORGETOWN 1 0,South Central,Austin,1,Closed,77.99,22.1,81.06,77.99,22.1,Closed,0,0
6360,BURNET 1,South Central,Austin,1,Closed,38.93,11.03,40.46,38.93,11.03,Closed,0,0
7001,INEZ 0,Coast,Victoria,1,Closed,9.3,2.64,9.67,9.3,2.64,Closed,0,0
7004,PASADENA 2 2,Coast,East Houston,1,Closed,221.92,62.88,230.65,221.92,62.88,Closed,0,0
7010,PRAIRIE VIEW 0,Coast,Spring,1,Closed,15.65,4.43,16.27,15.65,4.43,Closed,0,0
7011,CONROE 1 0,Coast,Spring,1,Closed,35.79,10.14,37.2,35.79,10.14,Closed,0,0
7012,SIMONTON 0,Coast,Houston,1,Closed,0.94,0.27,0.98,0.94,0.27,Closed,0,0
7013,HOUSTON 80 0,Coast,Spring,1,Closed,138.05,39.11,143.49,138.05,39.11,Closed,0,0
7014,HOUSTON 1 0,Coast,East Houston,1,Closed,52.81,14.96,54.88,52.81,14.96,Closed,0,0
7016,HOUSTON 9 0,Coast,East Houston,1,Closed,85.56,24.24,88.93,85.56,24.24,Closed,0,0
7017,HOUSTON 73 0,Coast,Houston,1,Closed,135.83,38.48,141.17,135.83,38.48,Closed,0,0
7020,NURSERY 2,Coast,Victoria,2,Closed,75.01,21.25,77.96,75.01,21.25,Closed,0,0
7020,NURSERY 2,Coast,Victoria,1,Closed,0.38,0.11,0.39,0.38,0.11,Closed,0,0
7026,BACLIFF 0,Coast,East Houston,1,Closed,26.02,7.37,27.04,26.02,7.37,Closed,0,0
7026,BACLIFF 0,Coast,East Houston,2,Closed,17.37,4.92,18.05,17.37,4.92,Closed,0,0
7027,SPRING 1 0,Coast,Spring,1,Closed,109.22,30.95,113.52,109.22,30.95,Closed,0,0
7028,HOUSTON 72 0,Coast,Houston,1,Closed,77.01,21.82,80.04,77.01,21.82,Closed,0,0
7036,CONROE 5 1,Coast,Spring,1,Closed,92.31,26.15,95.94,92.31,26.15,Closed,0,0
7039,SUGAR LAND 3 2,Coast,Houston,1,Closed,235.5,66.73,244.77,235.5,66.73,Closed,0,0
7041,DAYTON 1,Coast,East Houston,1,Closed,93.88,26.6,97.58,93.88,26.6,Closed,0,0
7044,VICTORIA 2 2,Coast,Victoria,1,Closed,124.64,35.32,129.55,124.64,35.32,Closed,0,0
7049,KATY 1 2,Coast,Houston,1,Closed,283.15,80.22,294.29,283.15,80.22,Closed,0,0
7050,MAGNOLIA 2 0,Coast,Spring,1,Closed,72.03,20.41,74.87,72.03,20.41,Closed,0,0
7051,HOUSTON 29 0,Coast,Houston,1,Closed,140.79,39.89,146.33,140.79,39.89,Closed,0,0
7052,MISSOURI CITY 1 0,Coast,Houston,1,Closed,106.66,30.22,110.86,106.66,30.22,Closed,0,0
7053,RICHMOND 1 0,Coast,Houston,1,Closed,105.96,30.02,110.13,105.96,30.02,Closed,0,0
7054,HOUSTON 11 0,Coast,East Houston,1,Closed,92.85,26.31,96.5,92.85,26.31,Closed,0,0
7055,HOUSTON 33 0,Coast,Houston,1,Closed,98.08,27.79,101.94,98.08,27.79,Closed,0,0
7057,SPRING 8 1,Coast,Spring,1,Closed,106.11,30.06,110.28,106.11,30.06,Closed,0,0
7067,HOUSTON 28 0,Coast,Houston,1,Closed,82.69,23.43,85.94,82.69,23.43,Closed,0,0
7069,EL CAMPO 1,Coast,Bay City,1,Closed,51.16,14.5,53.18,51.16,14.5,Closed,0,0
7070,HOUSTON 12 0,Coast,East Houston,1,Closed,101.03,28.63,105.01,101.03,28.63,Closed,0,0
7071,PORT O CONNOR 0,Coast,Victoria,1,Closed,3.76,1.07,3.91,3.76,1.07,Closed,0,0
7072,DICKINSON 0,Coast,East Houston,1,Closed,116.42,32.99,121,116.42,32.99,Closed,0,0
7074,GALVESTON 1 1,Coast,Galveston,1,Closed,69.13,19.59,71.85,69.13,19.59,Closed,0,0
7075,HOUSTON 10 0,Coast,East Houston,1,Closed,160.86,45.58,167.2,160.86,45.58,Closed,0,0
7084,LEAGUE CITY 1,Coast,East Houston,1,Closed,214.74,60.84,223.19,214.74,60.84,Closed,0,0
7085,LIVERPOOL 0,Coast,Galveston,1,Closed,4.1,1.16,4.27,4.1,1.16,Closed,0,0
7086,HOUSTON 16 0,Coast,East Houston,1,Closed,53.44,15.14,55.55,53.44,15.14,Closed,0,0
7087,SUGAR LAND 1 0,Coast,Houston,1,Closed,74.22,21.03,77.14,74.22,21.03,Closed,0,0
7088,RICHMOND 2 0,Coast,Houston,1,Closed,101.05,28.63,105.02,101.05,28.63,Closed,0,0
7089,HOUSTON 82 0,Coast,Houston,1,Closed,70.07,19.85,72.83,70.07,19.85,Closed,0,0
7090,PINEHURST 0,Coast,Spring,1,Closed,13.8,3.91,14.34,13.8,3.91,Closed,0,0
7091,PEARLAND 2 0,Coast,Houston,1,Closed,210.68,59.69,218.98,210.68,59.69,Closed,0,0
7092,HOUSTON 47 0,Coast,Houston,1,Closed,39.23,11.11,40.77,39.23,11.11,Closed,0,0
7093,HOUSTON 79 0,Coast,Houston,1,Closed,109.15,30.93,113.45,109.15,30.93,Closed,0,0
7094,HOUSTON 49 0,Coast,Houston,1,Closed,76.69,21.73,79.71,76.69,21.73,Closed,0,0
7100,HOUSTON 18 0,Coast,East Houston,1,Closed,62.16,17.61,64.6,62.16,17.61,Closed,0,0
7101,HOUSTON 88 0,Coast,Houston,1,Closed,212.51,60.21,220.88,212.51,60.21,Closed,0,0
7102,TOMBALL 1 0,Coast,Spring,1,Closed,118.05,33.45,122.7,118.05,33.45,Closed,0,0
7103,HOUSTON 22 0,Coast,East Houston,1,Closed,58.64,16.61,60.95,58.64,16.61,Closed,0,0
7106,DEER PARK 2,Coast,East Houston,1,Closed,92.07,26.09,95.69,92.07,26.09,Closed,0,0
7116,WALLIS 0,Coast,Bay City,1,Closed,12.16,3.45,12.64,12.16,3.45,Closed,0,0
7117,HOUSTON 67 0,Coast,Houston,1,Closed,84.03,23.81,87.33,84.03,23.81,Closed,0,0
7118,SPRING 4 0,Coast,Spring,1,Closed,121.15,34.33,125.92,121.15,34.33,Closed,0,0
7119,SOUTH HOUSTON 0,Coast,East Houston,1,Closed,49.7,14.08,51.66,49.7,14.08,Closed,0,0
7120,HOUSTON 3 0,Coast,Houston,1,Closed,149.7,42.41,155.59,149.7,42.41,Closed,0,0
7123,SEADRIFT 0,Coast,Victoria,1,Closed,6.63,1.88,6.89,6.63,1.88,Closed,0,0
7124,HOUSTON 34 0,Coast,Houston,1,Closed,164.66,46.65,171.14,164.66,46.65,Closed,0,0
7127,SUGAR LAND 2 2,Coast,Houston,1,Closed,223.54,63.34,232.34,223.54,63.34,Closed,0,0
7128,CONROE 7 0,Coast,Spring,1,Closed,63.94,18.12,66.46,63.94,18.12,Closed,0,0
7129,LOLITA 0,Coast,Victoria,1,Closed,3.62,1.03,3.76,3.62,1.03,Closed,0,0
7129,LOLITA 0,Coast,Victoria,2,Closed,1.53,0.43,1.59,1.53,0.43,Closed,0,0
7132,LAPORTE 2,Coast,East Houston,1,Closed,72.75,20.61,75.62,72.75,20.61,Closed,0,0
7143,NEW CANEY 0,Coast,Spring,1,Closed,59.96,16.99,62.32,59.96,16.99,Closed,0,0
7144,HOUSTON 14 0,Coast,East Houston,1,Closed,97.68,27.68,101.53,97.68,27.68,Closed,0,0
7145,HOUSTON 2 0,Coast,East Houston,2,Closed,129.95,36.82,135.07,129.95,36.82,Closed,0,0
7145,HOUSTON 2 0,Coast,East Houston,1,Closed,13.83,3.92,14.38,13.83,3.92,Closed,0,0
7147,HOUSTON 78 0,Coast,Houston,1,Closed,47.29,13.4,49.15,47.29,13.4,Closed,0,0
7148,HOUSTON 40 0,Coast,Houston,1,Closed,59.46,16.85,61.8,59.46,16.85,Closed,0,0
7149,BLOOMINGTON 0,Coast,Victoria,2,Closed,7.85,2.22,8.16,7.85,2.22,Closed,0,0
7149,BLOOMINGTON 0,Coast,Victoria,3,Closed,2.25,0.64,2.34,2.25,0.64,Closed,0,0
7149,BLOOMINGTON 0,Coast,Victoria,1,Closed,2.15,0.61,2.24,2.15,0.61,Closed,0,0
7151,WILLIS 2 1,Coast,Spring,1,Closed,44.05,12.48,45.79,44.05,12.48,Closed,0,0
7152,HOUSTON 51 0,Coast,Houston,1,Closed,3.59,1.02,3.73,3.59,1.02,Closed,0,0
7153,PALACIOS 0,Coast,Bay City,2,Closed,21.48,6.09,22.33,21.48,6.09,Closed,0,0
7153,PALACIOS 0,Coast,Bay City,5,Closed,3.91,1.11,4.06,3.91,1.11,Closed,0,0
7153,PALACIOS 0,Coast,Bay City,4,Closed,0.52,0.15,0.54,0.52,0.15,Closed,0,0
7153,PALACIOS 0,Coast,Bay City,1,Closed,0.18,0.05,0.19,0.18,0.05,Closed,0,0
7153,PALACIOS 0,Coast,Bay City,3,Closed,0.11,0.03,0.12,0.11,0.03,Closed,0,0
7154,CONROE 4 0,Coast,Spring,1,Closed,58.6,16.6,60.91,58.6,16.6,Closed,0,0
7155,HOUSTON 52 0,Coast,Houston,1,Closed,78.41,22.22,81.5,78.41,22.22,Closed,0,0
7157,SPRING 2 1,Coast,Spring,1,Closed,163.83,46.42,170.28,163.83,46.42,Closed,0,0
7158,KINGWOOD 1 0,Coast,East Houston,1,Closed,78.37,22.2,81.45,78.37,22.2,Closed,0,0
7161,HOUSTON 5 2,Coast,Houston,1,Closed,137.54,38.97,142.96,137.54,38.97,Closed,0,0
7172,TEXAS CITY 1 1,Coast,Galveston,1,Closed,91.12,25.82,94.71,91.12,25.82,Closed,0,0
7173,KINGWOOD 2 0,Coast,East Houston,1,Closed,112.54,31.89,116.97,112.54,31.89,Closed,0,0
7174,HOUSTON 8 0,Coast,East Houston,1,Closed,75.46,21.38,78.43,75.46,21.38,Closed,0,0
7174,HOUSTON 8 0,Coast,East Houston,2,Closed,49.22,13.95,51.16,49.22,13.95,Closed,0,0
7177,SPRING 7 2,Coast,Spring,1,Closed,211.63,59.96,219.96,211.63,59.96,Closed,0,0
7178,HOUSTON 41 0,Coast,Houston,1,Closed,122.49,34.71,127.31,122.49,34.71,Closed,0,0
7179,FRESNO 0,Coast,Houston,1,Closed,58.29,16.52,60.59,58.29,16.52,Closed,0,0
7180,HOUSTON 48 0,Coast,Houston,1,Closed,91.45,25.91,95.05,91.45,25.91,Closed,0,0
7181,HOUSTON 58 0,Coast,Houston,1,Closed,148.98,42.21,154.84,148.98,42.21,Closed,0,0
7182,PATTISON 0,Coast,Houston,1,Closed,2.07,0.59,2.15,2.07,0.59,Closed,0,0
7183,HOUSTON 77 0,Coast,Houston,1,Closed,215.91,61.17,224.41,215.91,61.17,Closed,0,0
7185,MISSOURI CITY 2 1,Coast,Houston,1,Closed,168.93,47.86,175.58,168.93,47.86,Closed,0,0
7188,HOUSTON 4 2,Coast,Houston,1,Closed,76.58,21.7,79.6,76.58,21.7,Closed,0,0
7198,TOMBALL 2 0,Coast,Spring,1,Closed,86.12,24.4,89.51,86.12,24.4,Closed,0,0
7201,CYPRESS 1 2,Coast,Spring,1,Closed,216.79,61.42,225.33,216.79,61.42,Closed,0,0
7202,HEMPSTEAD 0,Coast,Spring,1,Closed,35.93,10.18,37.35,35.93,10.18,Closed,0,0
7203,WEST COLUMBIA 0,Coast,Bay City,1,Closed,20.55,5.82,21.36,20.55,5.82,Closed,0,0
7213,SANTA FE 1 0,Coast,Galveston,2,Closed,41.19,11.67,42.81,41.19,11.67,Closed,0,0
7213,SANTA FE 1 0,Coast,Galveston,1,Closed,27.31,7.74,28.38,27.31,7.74,Closed,0,0
7214,HOUSTON 27 0,Coast,Houston,1,Closed,83.89,23.77,87.2,83.89,23.77,Closed,0,0
7215,SPRING 5 0,Coast,Spring,1,Closed,104.88,29.72,109.01,104.88,29.72,Closed,0,0
7216,HOUSTON 46 0,Coast,Houston,1,Closed,92.56,26.23,96.2,92.56,26.23,Closed,0,0
7217,HOUSTON 23 0,Coast,East Houston,1,Closed,76.39,21.64,79.4,76.39,21.64,Closed,0,0
7218,MONTGOMERY 0,Coast,Spring,1,Closed,48.11,13.63,50,48.11,13.63,Closed,0,0
7219,HUNGERFORD 0,Coast,Bay City,1,Closed,1.02,0.29,1.06,1.02,0.29,Closed,0,0
7219,HUNGERFORD 0,Coast,Bay City,2,Closed,0.23,0.07,0.24,0.23,0.07,Closed,0,0
7220,HOUSTON 84 0,Coast,Houston,1,Closed,141.27,40.03,146.83,141.27,40.03,Closed,0,0
7221,HOUSTON 83 0,Coast,Houston,1,Closed,169.58,48.05,176.25,169.58,48.05,Closed,0,0
7222,HOUSTON 24 0,Coast,Houston,1,Closed,86.99,24.65,90.42,86.99,24.65,Closed,0,0
7223,HOUSTON 76 0,Coast,Spring,1,Closed,49.62,14.06,51.58,49.62,14.06,Closed,0,0
7224,HOUSTON 43 0,Coast,Houston,1,Closed,30.77,8.72,31.99,30.77,8.72,Closed,0,0
7225,HOUSTON 81 0,Coast,Houston,1,Closed,111.44,31.57,115.82,111.44,31.57,Closed,0,0
7226,HOUSTON 35 0,Coast,Houston,1,Closed,45.25,12.82,47.04,45.25,12.82,Closed,0,0
7229,HOUSTON 90 2,Coast,Houston,1,Closed,285.41,80.87,296.65,285.41,80.87,Closed,0,0
7230,BEASLEY 0,Coast,Bay City,1,Closed,7.37,2.09,7.66,7.37,2.09,Closed,0,0
7231,HOUSTON 7 0,Coast,East Houston,1,Closed,50.85,14.41,52.85,50.85,14.41,Closed,0,0
7232,LA MARQUE 0,Coast,Galveston,1,Closed,42.92,12.16,44.61,42.92,12.16,Closed,0,0
7233,WALLER 0,Coast,Spring,1,Closed,33.2,9.41,34.51,33.2,9.41,Closed,0,0
7234,PORTER 0,Coast,Spring,1,Closed,77.31,21.9,80.35,77.31,21.9,Closed,0,0
7235,CYPRESS 2 0,Coast,Houston,1,Closed,151.62,42.96,157.59,151.62,42.96,Closed,0,0
7236,HOUSTON 30 0,Coast,Spring,1,Closed,38.27,10.84,39.78,38.27,10.84,Closed,0,0
7237,FULSHEAR 0,Coast,Bay City,1,Closed,15.09,4.28,15.68,15.09,4.28,Closed,0,0
7238,LIBERTY 0,Coast,East Houston,1,Closed,47.85,13.56,49.73,47.85,13.56,Closed,0,0
7239,WINNIE 0,Coast,East Houston,1,Closed,42.4,12.01,44.06,42.4,12.01,Closed,0,0
7240,HOUSTON 63 0,Coast,Houston,1,Closed,107.69,30.51,111.93,107.69,30.51,Closed,0,0
7241,HOUSTON 70 0,Coast,Houston,1,Closed,104.32,29.56,108.43,104.32,29.56,Closed,0,0
7242,HOUSTON 55 0,Coast,Houston,1,Closed,80.14,22.71,83.29,80.14,22.71,Closed,0,0
7243,CROSBY 0,Coast,East Houston,1,Closed,78.71,22.3,81.81,78.71,22.3,Closed,0,0
7244,MANVEL 0,Coast,Houston,1,Closed,38.02,10.77,39.51,38.02,10.77,Closed,0,0
7245,HOUSTON 54 0,Coast,Spring,1,Closed,98.79,27.99,102.68,98.79,27.99,Closed,0,0
7246,HOUSTON 89 0,Coast,Houston,1,Closed,199.51,56.53,207.36,199.51,56.53,Closed,0,0
7247,DAMON 0,Coast,Bay City,1,Closed,6.85,1.94,7.12,6.85,1.94,Closed,0,0
7247,DAMON 0,Coast,Bay City,2,Closed,2.35,0.67,2.44,2.35,0.67,Closed,0,0
7248,HOUSTON 74 0,Coast,Houston,2,Closed,117.62,33.33,122.25,117.62,33.33,Closed,0,0
7248,HOUSTON 74 0,Coast,Houston,1,Closed,102.9,29.15,106.95,102.9,29.15,Closed,0,0
7249,HOUSTON 26 0,Coast,Houston,1,Closed,71.82,20.35,74.65,71.82,20.35,Closed,0,0
7250,HOUSTON 32 0,Coast,Houston,1,Closed,32.62,9.24,33.91,32.62,9.24,Closed,0,0
7251,HOCKLEY 0,Coast,Spring,1,Closed,35.62,10.09,37.02,35.62,10.09,Closed,0,0
7253,ANGLETON 1,Coast,Galveston,1,Closed,90.93,25.76,94.51,90.93,25.76,Closed,0,0
7254,CONROE 3 0,Coast,Spring,1,Closed,50.13,14.2,52.1,50.13,14.2,Closed,0,0
7255,HOUSTON 39 0,Coast,Houston,1,Closed,58.99,16.71,61.31,58.99,16.71,Closed,0,0
7256,HOUSTON 59 0,Coast,Houston,1,Closed,86.86,24.61,90.28,86.86,24.61,Closed,0,0
7257,PEARLAND 1 0,Coast,East Houston,1,Closed,127.15,36.03,132.15,127.15,36.03,Closed,0,0
7258,HOUSTON 56 0,Coast,Houston,1,Closed,42.99,12.18,44.69,42.99,12.18,Closed,0,0
7259,HOUSTON 13 0,Coast,East Houston,1,Closed,146.05,41.38,151.8,146.05,41.38,Closed,0,0
7260,CHANNELVIEW 2 0,Coast,East Houston,1,Closed,124.64,35.31,129.54,124.64,35.31,Closed,0,0
7262,BAY CITY 1,Coast,Bay City,1,Closed,72.03,20.41,74.86,72.03,20.41,Closed,0,0
7265,PASADENA 3 2,Coast,East Houston,1,Closed,62.91,17.82,65.39,62.91,17.82,Closed,0,0
7271,BROOKSHIRE 0,Coast,Houston,1,Closed,28.45,8.06,29.57,28.45,8.06,Closed,0,0
7272,HOUSTON 25 0,Coast,Houston,1,Closed,45.88,13,47.69,45.88,13,Closed,0,0
7273,TEXAS CITY 2 0,Coast,Galveston,1,Closed,39.39,11.16,40.94,39.39,11.16,Closed,0,0
7275,VICTORIA 3 1,Coast,Victoria,2,Closed,41.94,11.88,43.59,41.94,11.88,Closed,0,0
7275,VICTORIA 3 1,Coast,Victoria,1,Closed,0.36,0.1,0.38,0.36,0.1,Closed,0,0
7276,HOUSTON 36 0,Coast,Houston,1,Closed,88.67,25.12,92.16,88.67,25.12,Closed,0,0
7277,GANADO 0,Coast,Victoria,1,Closed,15.99,4.53,16.62,15.99,4.53,Closed,0,0
7279,MONT BELVIEU 1,Coast,East Houston,1,Closed,148.52,42.08,154.37,148.52,42.08,Closed,0,0
7283,BAYTOWN 3 1,Coast,East Houston,1,Closed,109.47,31.02,113.78,109.47,31.02,Closed,0,0
7290,SPRING 6 0,Coast,Spring,1,Closed,63.77,18.07,66.28,63.77,18.07,Closed,0,0
7291,HUMBLE 2 0,Coast,Spring,1,Closed,101.91,28.88,105.92,101.91,28.88,Closed,0,0
7292,HOUSTON 69 0,Coast,Spring,1,Closed,94.1,26.66,97.8,94.1,26.66,Closed,0,0
7293,SANTA FE 2 0,Coast,Galveston,1,Closed,15.94,4.52,16.57,15.94,4.52,Closed,0,0
7294,PORT BOLIVAR 0,Coast,East Houston,2,Closed,5.69,1.61,5.91,5.69,1.61,Closed,0,0
7294,PORT BOLIVAR 0,Coast,East Houston,1,Closed,1.56,0.44,1.62,1.56,0.44,Closed,0,0
7295,HOUSTON 42 0,Coast,Spring,1,Closed,104.37,29.57,108.48,104.37,29.57,Closed,0,0
7296,HOUSTON 85 0,Coast,Houston,1,Closed,93.84,26.59,97.53,93.84,26.59,Closed,0,0
7297,HOUSTON 50 0,Coast,Houston,1,Closed,93.77,26.57,97.46,93.77,26.57,Closed,0,0
7298,HOUSTON 62 0,Coast,Houston,1,Closed,101.23,28.68,105.22,101.23,28.68,Closed,0,0
7299,EAGLE LAKE 0,Coast,Bay City,1,Closed,18.08,5.12,18.79,18.08,5.12,Closed,0,0
7299,EAGLE LAKE 0,Coast,Bay City,2,Closed,0.32,0.09,0.33,0.32,0.09,Closed,0,0
7300,CONROE 2 0,Coast,Spring,1,Closed,54.35,15.4,56.49,54.35,15.4,Closed,0,0
7301,WEBSTER 0,Coast,East Houston,1,Closed,69.18,19.6,71.9,69.18,19.6,Closed,0,0
7302,SWEENY 0,Coast,Bay City,2,Closed,24.29,6.88,25.25,24.29,6.88,Closed,0,0
7302,SWEENY 0,Coast,Bay City,1,Closed,0.14,0.04,0.14,0.14,0.04,Closed,0,0
7303,BLESSING 0,Coast,Bay City,1,Closed,6.49,1.84,6.74,6.49,1.84,Closed,0,0
7306,WHARTON 1 2,Coast,Bay City,2,Closed,7.52,2.13,7.81,7.52,2.13,Closed,0,0
7306,WHARTON 1 2,Coast,Bay City,1,Closed,0.17,0.05,0.18,0.17,0.05,Closed,0,0
7313,LAKE JACKSON 1,Coast,Galveston,1,Closed,86.22,24.43,89.61,86.22,24.43,Closed,0,0
7314,BELLVILLE 0,Coast,Spring,1,Closed,28.76,8.15,29.89,28.76,8.15,Closed,0,0
7315,KATY 4 0,Coast,Houston,1,Closed,69.31,19.64,72.04,69.31,19.64,Closed,0,0
7316,HOUSTON 38 0,Coast,Houston,1,Closed,63.23,17.92,65.72,63.23,17.92,Closed,0,0
7317,FRIENDSWOOD 0,Coast,East Houston,1,Closed,142.91,40.49,148.53,142.91,40.49,Closed,0,0
7318,HOUSTON 17 0,Coast,East Houston,1,Closed,112.16,31.78,116.58,112.16,31.78,Closed,0,0
7319,HOUSTON 66 0,Coast,Spring,1,Closed,30.19,8.55,31.38,30.19,8.55,Closed,0,0
7330,HOUSTON 60 0,Coast,Houston,2,Closed,143.58,40.68,149.23,143.58,40.68,Closed,0,0
7330,HOUSTON 60 0,Coast,Houston,1,Closed,52.47,14.87,54.54,52.47,14.87,Closed,0,0
7333,PASADENA 1 2,Coast,East Houston,1,Closed,29.21,8.27,30.35,29.21,8.27,Closed,0,0
7336,STAFFORD 0,Coast,Houston,1,Closed,107.69,30.51,111.93,107.69,30.51,Closed,0,0
7337,EDNA 0,Coast,Victoria,1,Closed,24.56,6.96,25.53,24.56,6.96,Closed,0,0
7338,HOUSTON 21 0,Coast,East Houston,1,Closed,109.2,30.94,113.5,109.2,30.94,Closed,0,0
7339,NEEDVILLE 0,Coast,Bay City,1,Closed,32.04,9.08,33.3,32.04,9.08,Closed,0,0
7340,SEALY 0,Coast,Houston,1,Closed,38.64,10.95,40.16,38.64,10.95,Closed,0,0
7343,KATY 3 2,Coast,Houston,1,Closed,184.8,52.36,192.07,184.8,52.36,Closed,0,0
7344,HOUSTON 37 0,Coast,Houston,1,Closed,101.41,28.73,105.4,101.41,28.73,Closed,0,0
7345,HOUSTON 19 0,Coast,East Houston,1,Closed,73.37,20.79,76.26,73.37,20.79,Closed,0,0
7362,HOUSTON 61 0,Coast,Houston,1,Closed,56.02,15.87,58.22,56.02,15.87,Closed,0,0
7363,GALVESTON 3 0,Coast,Galveston,1,Closed,26.59,7.53,27.64,26.59,7.53,Closed,0,0
7364,EAST BERNARD 0,Coast,Bay City,1,Closed,14.27,4.04,14.83,14.27,4.04,Closed,0,0
7365,HOUSTON 20 0,Coast,East Houston,1,Closed,80.97,22.94,84.15,80.97,22.94,Closed,0,0
7380,FREEPORT 3 0,Coast,Galveston,1,Closed,52.24,14.8,54.29,52.24,14.8,Closed,0,0
7381,HOUSTON 15 0,Coast,East Houston,2,Closed,50.42,14.29,52.41,50.42,14.29,Closed,0,0
7381,HOUSTON 15 0,Coast,East Houston,1,Closed,44.33,12.56,46.08,44.33,12.56,Closed,0,0
7382,HOUSTON 31 0,Coast,Houston,1,Closed,78.13,22.14,81.2,78.13,22.14,Closed,0,0
7383,ROSHARON 0,Coast,Galveston,1,Closed,85.59,24.25,88.96,85.59,24.25,Closed,0,0
7384,HOUSTON 44 0,Coast,Houston,1,Closed,66.87,18.95,69.5,66.87,18.95,Closed,0,0
7385,HOUSTON 75 0,Coast,Houston,1,Closed,135.24,38.32,140.57,135.24,38.32,Closed,0,0
7386,HOUSTON 71 0,Coast,Houston,1,Closed,111.8,31.68,116.2,111.8,31.68,Closed,0,0
7387,HUMBLE 1 0,Coast,East Houston,1,Closed,160.73,45.54,167.06,160.73,45.54,Closed,0,0
7388,HOUSTON 68 0,Coast,Houston,1,Closed,125.97,35.69,130.93,125.97,35.69,Closed,0,0
7391,WILLIS 1 2,Coast,Spring,1,Closed,42.84,12.14,44.53,42.84,12.14,Closed,0,0
7392,BAYTOWN 4 0,Coast,East Houston,2,Closed,51.09,14.48,53.1,51.09,14.48,Closed,0,0
7392,BAYTOWN 4 0,Coast,East Houston,1,Closed,0.94,0.27,0.97,0.94,0.27,Closed,0,0
7393,VAN VLECK 0,Coast,Bay City,2,Closed,6.92,1.96,7.19,6.92,1.96,Closed,0,0
7393,VAN VLECK 0,Coast,Bay City,1,Closed,0.39,0.11,0.41,0.39,0.11,Closed,0,0
7394,HUFFMAN 0,Coast,East Houston,1,Closed,37.41,10.6,38.89,37.41,10.6,Closed,0,0
7395,HOUSTON 53 0,Coast,Houston,1,Closed,70.42,19.95,73.19,70.42,19.95,Closed,0,0
7396,HOUSTON 91 0,Coast,Houston,1,Closed,25.49,7.22,26.5,25.49,7.22,Closed,0,0
7397,ROSENBERG 0,Coast,Houston,1,Closed,105.72,29.95,109.88,105.72,29.95,Closed,0,0
7398,PASADENA 5 0,Coast,East Houston,1,Closed,73.59,20.85,76.48,73.59,20.85,Closed,0,0
7399,HOUSTON 45 0,Coast,Houston,1,Closed,56.83,16.1,59.07,56.83,16.1,Closed,0,0
7403,PASADENA 4 0,Coast,East Houston,1,Closed,69.67,19.74,72.41,69.67,19.74,Closed,0,0
7404,HOUSTON 57 0,Coast,Spring,1,Closed,91.68,25.98,95.29,91.68,25.98,Closed,0,0
7404,HOUSTON 57 0,Coast,Spring,2,Closed,86.05,24.38,89.44,86.05,24.38,Closed,0,0
7405,GALVESTON 2 0,Coast,Galveston,1,Closed,53.26,15.09,55.36,53.26,15.09,Closed,0,0
7408,POINT COMFORT 1 2,Coast,Victoria,1,Closed,53.66,15.2,55.77,53.66,15.2,Closed,0,0
7410,KATY 2 1,Coast,Houston,1,Closed,215.67,61.11,224.16,215.67,61.11,Closed,0,0
7411,SPRING 3 0,Coast,Spring,1,Closed,69.41,19.67,72.14,69.41,19.67,Closed,0,0
7412,DANBURY 0,Coast,Galveston,1,Closed,8.59,2.43,8.93,8.59,2.43,Closed,0,0
7413,WHARTON 2 0,Coast,Bay City,1,Closed,42.91,12.16,44.6,42.91,12.16,Closed,0,0
7417,HOUSTON 64 0,Coast,Houston,1,Closed,97.88,27.73,101.74,97.88,27.73,Closed,0,0
7418,HOUSTON 65 0,Coast,Houston,1,Closed,48.22,13.66,50.12,48.22,13.66,Closed,0,0
7419,LA PORTE 0,Coast,East Houston,1,Closed,107,30.32,111.21,107,30.32,Closed,0,0
7421,MAGNOLIA 1 1,Coast,Spring,1,Closed,90.64,25.68,94.21,90.64,25.68,Closed,0,0
7424,ALVIN 2,Coast,Galveston,1,Closed,139.88,39.63,145.39,139.88,39.63,Closed,0,0
7425,HOUSTON 86 0,Coast,Houston,1,Closed,105.98,30.03,110.15,105.98,30.03,Closed,0,0
7426,BRAZORIA 0,Coast,Galveston,1,Closed,41.8,11.84,43.44,41.8,11.84,Closed,0,0
7427,HOUSTON 87 0,Coast,Houston,1,Closed,156.45,44.33,162.61,156.45,44.33,Closed,0,0
7430,FREEPORT 2 2,Coast,Galveston,1,Closed,46.92,13.29,48.76,46.92,13.29,Closed,0,0
7431,CONROE 6 0,Coast,Spring,1,Closed,35.57,10.08,36.97,35.57,10.08,Closed,0,0
