fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax
10344,13175,0,6.886650896,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10344,13177,0,6.336239171,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10344,13499,0,6.164663546,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,74235,0,14.5752039,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,13698,0,10.34328394,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,13684,0,10.97468614,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,13669,0,15.04058711,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,13509,0,11.63719463,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,13475,0,8.687228583,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,13265,0,11.67835454,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,11077,0,0.848194911,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,11041,0,2.078683262,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,11014,0,1.22399375,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,10930,0,4.833098681,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,10919,0,1.093258728,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,10908,0,1.493383962,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,10710,0,0.75641368,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,10558,0,2.805726111,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,10750,0,0.780665644,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,10859,0,0.614466201,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,10570,0,6.436922429,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,10683,0,2.221265973,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,10811,0,5.214658553,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,10677,0,14.68528027,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10525,13499,0,17.92715354,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,74235,0,2.861225929,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,13698,0,4.65894354,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,13684,0,5.029221286,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,13669,0,8.619114769,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,13518,0,13.64265804,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,13509,0,5.128110658,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,13475,0,3.810913128,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,13265,0,7.566299526,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,11077,0,0.565341979,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,11041,0,0.940113401,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,11014,0,0.672340744,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,10965,0,13.65148808,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,10600,0,1.613104986,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,10930,0,6.514167834,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,10919,0,1.451474414,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,10908,0,0.690292475,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,10710,0,0.5498314,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,10750,0,0.560450172,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,10859,0,0.62695272,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,10570,0,0.658817378,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,10683,0,0.968676719,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,10609,0,10.17916872,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,10811,0,2.266464975,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,10944,0,8.527162271,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,10607,0,15.73758525,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,74053,0,12.19502359,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,10677,0,2.758024209,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10558,13499,0,8.674271386,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,74235,0,2.965472773,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,13698,0,2.235382886,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,13693,0,21.19202006,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,13684,0,2.395664074,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,13669,0,4.494029449,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,13518,0,5.937944698,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,13509,0,2.476850992,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,13475,0,1.853953734,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,13415,0,14.14101402,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,13265,0,4.034626162,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,13181,0,14.65441452,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,11077,0,0.842619912,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,10768,0,15.23987295,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,11041,0,1.149048382,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,11014,0,0.906246077,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,10965,0,10.34042341,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,10600,0,0.212068572,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,10930,0,9.602676082,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,10919,0,2.275084336,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,10908,0,0.484682861,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,10710,0,1.071740461,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,10750,0,0.820244696,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,10859,0,1.004825567,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,10683,0,0.471295459,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,10609,0,4.024292969,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,10811,0,1.097006933,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,10944,0,4.717490611,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,10607,0,7.285475585,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,74053,0,13.51346596,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,10677,0,2.929120975,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,13175,0,15.88372707,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,13177,0,17.6636506,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10570,13499,0,4.174933718,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,74235,0,4.21891082,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,13446,0,6.652355757,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,74001,0,12.35449964,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,13698,0,1.71329728,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,13684,0,1.932390005,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,13669,0,8.228384696,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,13518,0,7.264139404,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,13509,0,1.688231641,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,13475,0,1.417755981,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,13415,0,4.930274177,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,13265,0,6.733367797,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,11077,0,2.092706039,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,10768,0,2.382436808,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,11041,0,2.23943143,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,11014,0,1.954068876,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,10965,0,2.628211223,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,10919,0,6.662987581,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,10908,0,2.487049922,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,10710,0,3.739779685,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,10750,0,1.95929469,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,10859,0,4.130977721,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,10683,0,2.183073104,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,10609,0,0.277348363,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,10811,0,1.378084139,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,10944,0,1.146125994,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,10607,0,0.455841806,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,10677,0,3.605553724,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10600,13499,0,5.375315749,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,74235,0,5.776019748,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,74104,0,17.52294688,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,20439,0,17.25460046,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,20428,0,20.0981971,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,20390,0,7.241260712,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13446,0,1.366415711,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,74001,0,2.59856264,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,30390,0,19.43261944,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,20007,0,14.9179383,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13698,0,0.418208306,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13693,0,11.3737671,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13684,0,0.47995543,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13669,0,2.370348902,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13366,0,18.26278246,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13518,0,2.028802412,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13509,0,0.398265052,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13475,0,0.342425294,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13415,0,1.023256755,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13420,0,7.341354165,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13265,0,1.951045479,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13181,0,7.456726728,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13034,0,18.3700417,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,11077,0,5.526453373,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,10768,0,0.564731458,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,11041,0,11.21829435,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,11014,0,7.346802049,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,10965,0,0.66912646,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,10919,0,13.52669703,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,10908,0,1.456763924,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,10710,0,5.295651343,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,10750,0,5.758884631,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,10859,0,4.72662206,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,10683,0,1.003059337,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,10609,0,0.087733127,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,10811,0,0.559521111,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,10944,0,0.271645018,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,10677,0,2.873458617,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13175,0,7.746966701,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13177,0,8.572093943,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10607,13499,0,1.425246048,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,74235,0,10.74391673,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,20390,0,9.015944833,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13446,0,2.655654503,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,74001,0,5.120194854,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,20007,0,18.14749579,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13698,0,0.548655227,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13693,0,13.02928417,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13684,0,0.615550115,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13669,0,2.747902842,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13518,0,2.268775301,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13509,0,0.537267516,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13475,0,0.46684875,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13415,0,1.464051071,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13420,0,9.654354323,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13265,0,2.216258691,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13181,0,8.491118099,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13034,0,21.07146301,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,11077,0,4.150081935,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,10768,0,1.128705067,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,11041,0,9.560681482,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,11014,0,5.804326972,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,10965,0,1.342170533,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,10919,0,9.83969645,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,10908,0,1.044059328,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,10710,0,3.772737868,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,10750,0,4.36963693,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,10859,0,3.419784579,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,10683,0,0.798649147,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,10811,0,0.436915794,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,10944,0,0.537629224,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,10677,0,5.557930844,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13175,0,8.85461821,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13177,0,9.726346461,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10609,13499,0,1.743711506,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,74235,0,0.18380626,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,77094,0,2.488320025,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,74132,0,1.32080878,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,13446,0,1.396360535,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,77173,0,1.719561354,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,74001,0,4.272464591,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,13698,0,2.613600544,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,13684,0,3.064766532,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,13669,0,12.85966904,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,13518,0,14.42282007,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,13509,0,2.55536579,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,13475,0,1.927560307,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,13415,0,9.043873503,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,13265,0,11.13741338,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,11077,0,1.046205147,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,10768,0,1.050071674,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,11041,0,0.85396527,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,11014,0,0.893635533,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,10965,0,0.427158858,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,10919,0,3.545666872,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,10908,0,3.20525399,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,10710,0,2.212077808,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,10750,0,0.959216687,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,10859,0,2.692163754,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,10683,0,3.694426525,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,10811,0,3.902520938,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,10944,0,0.682056876,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,74053,0,3.294977151,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10677,13499,0,8.566815473,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,21646,0,18.88876504,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,74235,0,4.702395721,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,21596,0,14.79512824,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,20487,0,8.124428589,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,20439,0,6.231280099,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,20428,0,7.033117186,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,20390,0,2.430800701,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13446,0,4.545116714,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,20299,0,17.18226397,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,74001,0,8.035097832,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,30390,0,11.35138836,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,20007,0,4.233457778,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13698,0,0.231788096,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13693,0,2.357101584,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13684,0,0.251605401,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13669,0,0.464304419,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13366,0,5.887043965,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13518,0,0.720564158,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13509,0,0.254369105,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13475,0,0.187378346,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13415,0,1.632790018,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13420,0,16.26362325,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13265,0,0.449883918,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13181,0,1.65761446,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13183,0,6.525468197,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13034,0,4.436264956,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,11077,0,0.304142841,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,10768,0,2.458578715,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,11041,0,0.761462525,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,11014,0,0.439480092,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,10965,0,2.202722657,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,10930,0,2.595054128,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,10919,0,0.736902769,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,10908,0,0.06822411,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,10710,0,0.2714618,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,10750,0,0.324676101,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,10859,0,0.268582424,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,10811,0,0.105410552,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,10944,0,0.573662403,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,74053,0,13.84414961,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13175,0,1.739199317,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13177,0,1.986426239,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10683,13499,0,0.433120259,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10710,74235,0,2.204214642,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10710,74132,0,18.43767405,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10710,20390,0,13.69759504,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10710,13446,0,17.40323669,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10710,77173,0,19.96079278,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10710,13698,0,1.345209747,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
10710,13693,0,9.132414095,0,99999,99999,99999,1,0,1,-360,360,0,0,0,0,0,0,0,0
