Gen
BusNum,BusName,AreaName,ID,Status,AGC,MW,MWMin,MWMax,CostModel,FixedCostInd,FixedCostDep,CubicB,CubicC,CubicD,FuelCost,VariableOM,FuelType,UnitType,CostShift,CostMultiplier,BidMW:0,BidMWHr:0,BidMW:1,BidMWHr:1,BidMW:2,BidMWHr:2,BidMW:3,BidMWHr:3,BidMW:4,BidMWHr:4,BidMW:5,BidMWHr:5,BidMW:6,BidMWHr:6,BidMW:7,BidMWHr:7,BidMW:8,BidMWHr:8,BidMW:9,BidMWHr:9,BidMW:10,BidMWHr:10,BidMW:11,BidMWHr:11,BidMW:12,BidMWHr:12,BidMW:13,BidMWHr:13,BidMW:14,BidMWHr:14,BidMW:15,BidMWHr:15,BidMW:16,BidMWHr:16,BidMW:17,BidMWHr:17,BidMW:18,BidMWHr:18,BidMW:19,BidMWHr:19
10836,TACOMA 20 1,Washington,2,Closed,YES,88.54,14.92,88.90,Cubic,733.35,0.00,4.690,0.0004,0.00000,3.193,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,14.92,15.03,29.72,15.07,44.51,15.11,59.31,15.15,74.10,15.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10838,TACOMA 21 1,Washington,1,Closed,NO,45.58,18.63,64.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10842,LAKEBAY 2 1,Washington,1,Closed,NO,10.50,5.23,12.80,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10842,LAKEBAY 2 1,Washington,2,Closed,NO,8.22,3.12,12.80,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10843,LAKEBAY 2 2,Washington,1,Closed,NO,11.05,1.89,12.80,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10843,LAKEBAY 2 2,Washington,2,Open,NO,0.00,3.56,12.80,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10843,LAKEBAY 2 2,Washington,3,Closed,NO,8.89,5.24,12.80,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10847,BURBANK 2 4,Washington,1,Closed,NO,100.50,13.03,100.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10848,BURBANK 2 5,Washington,1,Closed,NO,78.52,17.94,100.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,BURBANK 2 6,Washington,1,Closed,NO,83.39,10.96,100.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,BURBANK 2 7,Washington,1,Closed,NO,87.30,48.48,100.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10851,BURBANK 2 8,Washington,1,Closed,NO,80.36,46.99,100.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10852,BURBANK 2 9,Washington,1,Closed,NO,99.06,45.30,100.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10853,BURBANK 2 10,Washington,1,Open,NO,0.00,3.43,10.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10859,CENTRALIA 2 4,Washington,1,Open,YES,0.00,357.25,729.90,Cubic,1403.47,0.00,8.017,0.0008,0.00000,2.688,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10860,CENTRALIA 2 5,Washington,1,Closed,YES,322.89,312.19,729.90,Cubic,1403.47,0.00,8.017,0.0008,0.00000,2.502,0.000,BIT (Bituminous Coal),UN (Unknown),0.000,1.000,312.19,21.56,395.73,21.91,479.27,22.26,562.82,22.62,646.36,22.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10864,SILVER CREEK 2 3,Washington,1,Closed,NO,103.61,48.02,150.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10865,SILVER CREEK 2 4,Washington,1,Closed,NO,110.96,54.61,150.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10867,NORTH BEND 2 2,Washington,1,Closed,NO,11.12,5.77,15.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10867,NORTH BEND 2 2,Washington,2,Closed,NO,11.39,4.53,15.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10869,NINE MILE FALLS 2 2,Washington,1,Open,NO,0.00,3.11,10.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10869,NINE MILE FALLS 2 2,Washington,2,Closed,NO,10.00,1.03,10.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10872,SPOKANE 21 3,Washington,1,Closed,YES,61.55,28.09,61.80,Cubic,692.70,0.00,4.654,0.0004,0.00000,3.308,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,28.09,15.48,34.83,15.50,41.57,15.51,48.31,15.53,55.06,15.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10873,WENATCHEE 5 1,Washington,1,Closed,NO,21.91,12.84,29.60,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10873,WENATCHEE 5 1,Washington,2,Open,NO,0.00,4.59,29.60,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10879,DAYTON 3 6,Washington,1,Closed,NO,70.43,28.44,135.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10880,DAYTON 3 7,Washington,1,Closed,NO,109.22,52.88,135.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10881,DAYTON 3 8,Washington,1,Closed,NO,73.16,18.56,135.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10882,DAYTON 3 9,Washington,1,Open,NO,0.00,26.85,135.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10883,DAYTON 3 10,Washington,1,Open,NO,0.00,57.54,135.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10884,DAYTON 3 11,Washington,1,Closed,NO,118.13,60.45,135.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10889,SUMAS 3,Washington,1,Closed,YES,87.44,43.63,87.80,Cubic,731.70,0.00,4.689,0.0004,0.00000,3.034,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,43.63,14.34,52.46,14.36,61.30,14.38,70.13,14.40,78.97,14.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10890,SUMAS 4,Washington,1,Open,YES,0.00,15.10,37.70,Cubic,656.55,0.00,4.622,0.0004,0.00000,3.356,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10895,BURLINGTON 2 4,Washington,1,Closed,YES,93.62,38.95,94.00,Cubic,741.00,0.00,4.697,0.0004,0.00000,3.228,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,38.95,15.28,49.96,15.30,60.97,15.33,71.98,15.36,82.99,15.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10896,BURLINGTON 2 5,Washington,1,Closed,YES,93.62,11.61,94.00,Cubic,741.00,0.00,4.697,0.0004,0.00000,3.180,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,11.61,14.99,28.09,15.03,44.57,15.07,61.04,15.11,77.52,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10897,BURLINGTON 2 6,Washington,1,Closed,YES,93.62,28.67,94.00,Cubic,741.00,0.00,4.697,0.0004,0.00000,3.247,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,28.67,15.34,41.74,15.37,54.80,15.41,67.87,15.44,80.93,15.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10898,BURLINGTON 2 7,Washington,1,Closed,YES,93.62,39.72,94.00,Cubic,741.00,0.00,4.697,0.0004,0.00000,3.633,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,39.72,17.19,50.58,17.22,61.43,17.25,72.29,17.29,83.14,17.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10901,COULEE CITY 1 3,Washington,1,Closed,NO,36.21,6.40,46.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10902,COULEE CITY 1 4,Washington,1,Open,NO,0.00,10.13,46.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10904,BICKLETON 2 2,Washington,1,Closed,NO,37.13,24.63,50.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10908,BEVERLY 4,Washington,1,Closed,NO,115.41,73.52,170.87,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909,BEVERLY 5,Washington,1,Open,NO,0.00,37.23,170.87,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10910,BEVERLY 6,Washington,1,Closed,NO,99.62,60.54,170.87,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10911,BEVERLY 7,Washington,1,Open,NO,0.00,51.88,170.87,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10912,BEVERLY 8,Washington,1,Closed,NO,116.30,66.97,170.87,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913,BEVERLY 9,Washington,1,Open,NO,0.00,17.56,170.87,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10914,BEVERLY 10,Washington,1,Closed,NO,7.23,1.45,9.40,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10919,ROCKPORT 3 4,Washington,1,Closed,NO,112.50,33.96,112.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,ROCKPORT 3 5,Washington,1,Open,NO,0.00,49.16,112.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10921,ROCKPORT 3 6,Washington,1,Closed,NO,93.79,55.99,112.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10922,ROCKPORT 3 7,Washington,1,Open,NO,0.00,42.50,112.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10923,BLAINE 2 1,Washington,1,Closed,YES,84.26,19.89,84.60,Cubic,726.90,0.00,4.685,0.0004,0.00000,2.940,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,19.89,13.83,32.83,13.86,45.77,13.89,58.72,13.92,71.66,13.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10923,BLAINE 2 1,Washington,2,Closed,YES,84.26,35.00,84.60,Cubic,726.90,0.00,4.685,0.0004,0.00000,3.107,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,35.00,14.65,44.92,14.68,54.84,14.70,64.76,14.72,74.68,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10925,NORTH BEND 3 2,Washington,1,Closed,NO,16.80,3.84,16.80,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10925,NORTH BEND 3 2,Washington,2,Closed,NO,6.52,0.84,7.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10930,CHEHALIS 2 3,Washington,1,Closed,YES,87.57,84.16,232.67,Cubic,949.00,0.00,4.883,0.0004,0.00000,4.029,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,84.16,19.99,113.86,20.08,143.56,20.18,173.27,20.27,202.97,20.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10931,CHEHALIS 2 4,Washington,1,Closed,YES,231.72,37.97,232.67,Cubic,949.00,0.00,4.883,0.0004,0.00000,3.161,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,37.97,15.58,76.91,15.68,115.85,15.77,154.79,15.87,193.73,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10932,CHEHALIS 2 5,Washington,1,Closed,YES,231.72,90.77,232.67,Cubic,949.00,0.00,4.883,0.0004,0.00000,3.315,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,90.77,16.46,119.15,16.53,147.53,16.61,175.91,16.68,204.29,16.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10933,GOLDENDALE 4 1,Washington,1,Closed,NO,50.00,10.43,50.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10934,COUGAR 2 1,Washington,1,Closed,NO,36.00,11.23,36.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10934,COUGAR 2 1,Washington,2,Closed,NO,36.00,11.54,36.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10938,ABERDEEN 2 2,Washington,1,Closed,NO,14.84,7.32,18.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10939,ABERDEEN 2 3,Washington,1,Closed,NO,7.50,1.23,7.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,ABERDEEN 2 4,Washington,1,Closed,NO,7.50,3.46,7.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10944,KAHLOTUS 4,Washington,1,Closed,NO,123.26,64.35,135.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10945,KAHLOTUS 5,Washington,1,Closed,NO,118.78,53.74,135.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10946,KAHLOTUS 6,Washington,1,Closed,NO,135.00,15.76,135.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10947,KAHLOTUS 7,Washington,1,Closed,NO,109.12,40.81,135.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10948,KAHLOTUS 8,Washington,1,Open,NO,0.00,44.90,135.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10949,KAHLOTUS 9,Washington,1,Closed,NO,90.42,45.91,135.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10951,FALL CITY 2 2,Washington,1,Open,NO,0.00,4.75,19.35,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10951,FALL CITY 2 2,Washington,2,Open,NO,0.00,8.38,19.35,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10955,ARIEL 3,Washington,1,Closed,NO,32.11,8.63,34.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10955,ARIEL 3,Washington,2,Closed,NO,17.04,4.65,34.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10956,ARIEL 4,Washington,1,Open,NO,0.00,4.71,34.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10956,ARIEL 4,Washington,2,Open,NO,0.00,16.83,34.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10959,CENTERVILLE 1 3,Washington,1,Closed,NO,221.29,64.38,262.20,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10965,POMEROY 2 5,Washington,1,Open,NO,0.00,148.96,342.70,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10966,PACKWOOD 1,Washington,1,Open,NO,0.00,2.85,6.90,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10966,PACKWOOD 1,Washington,2,Closed,NO,5.28,0.81,6.90,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10966,PACKWOOD 1,Washington,3,Closed,NO,20.12,12.67,27.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10969,SPOKANE 22 2,Washington,1,Open,YES,0.00,10.93,26.00,Cubic,639.00,0.00,4.606,0.0004,0.00000,3.308,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10972,FORD 1 3,Washington,1,Closed,NO,13.16,4.61,17.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10972,FORD 1 3,Washington,2,Closed,NO,17.50,7.44,17.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10973,FORD 1 4,Washington,1,Open,NO,0.00,8.42,17.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10973,FORD 1 4,Washington,2,Closed,NO,17.50,3.31,17.50,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10978,KENNEWICK 6 5,Washington,1,Closed,NO,95.90,19.41,95.90,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10981,ELLENSBURG 4 3,Washington,1,Closed,NO,97.59,48.87,136.30,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10982,ELLENSBURG 4 4,Washington,1,Closed,NO,92.02,58.61,136.30,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,BICKLETON 3 3,Washington,1,Closed,NO,199.00,24.66,199.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10989,ELMA 2 4,Washington,1,Closed,YES,215.79,63.89,216.67,Cubic,925.00,0.00,4.861,0.0004,0.00000,3.012,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,63.89,14.83,94.45,14.90,125.00,14.97,155.56,15.05,186.11,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,ELMA 2 5,Washington,1,Closed,YES,215.79,56.96,216.67,Cubic,925.00,0.00,4.861,0.0004,0.00000,3.900,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,56.96,19.18,88.90,19.28,120.84,19.38,152.78,19.48,184.73,19.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10991,ELMA 2 6,Washington,1,Closed,YES,215.79,22.69,216.67,Cubic,925.00,0.00,4.861,0.0004,0.00000,3.356,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,22.69,16.43,61.49,16.53,100.28,16.63,139.08,16.74,177.87,16.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10993,IONE 1 2,Washington,1,Open,NO,0.00,9.67,20.62,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10993,IONE 1 2,Washington,2,Open,NO,0.00,7.69,20.62,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
