Number,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Substation Latitude,Substation Longitude,Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num
102171,BELLINGHAM 6 2,Washington,138.0,1.03083,142.255,-37.66,48.7025,-122.4788,36.39,3.13,,,,0,0,1,1
102181,CLINTON 1 1,Washington,138.0,1.03036,142.19,-40.88,47.9174,-122.5463,30.67,6.45,,,95.55,0,0,1,1
102191,TACOMA 12 1,Washington,138.0,1.02973,142.103,-38.92,47.2202,-122.4954,38.5,11.16,,,,0,0,1,1
102201,TACOMA 12 2,Washington,138.0,1.02994,142.131,-38.9,47.2202,-122.4954,,,,,,0,0,1,1
102211,TACOMA 13 1,Washington,138.0,1.02803,141.869,-36.72,47.1365,-122.3305,38.5,7.16,,,,0,0,1,1
102221,BOW 1,Washington,138.0,1.03184,142.394,-37.46,48.6364,-122.3539,,,,,,0,0,1,1
102231,BOW 2,Washington,138.0,1.03179,142.386,-37.47,48.6364,-122.3539,9.41,2.94,,,,0,0,1,1
102241,TACOMA 14 1,Washington,138.0,1.02521,141.479,-36.46,47.1045,-122.4286,,,,,,0,0,1,1
102251,TACOMA 14 2,Washington,138.0,1.02487,141.431,-36.48,47.1045,-122.4286,35.59,23.47,,,,0,0,1,1
102261,TACOMA 15 1,Washington,138.0,1.02103,140.903,-37.03,47.1903,-122.3378,35.59,19.12,,,,0,0,1,1
102271,SEATTLE 1 1,Washington,138.0,1.02376,141.279,-40.59,47.6876,-122.5045,47.25,13.43,,,,0,0,1,1
102281,SEATTLE 2 1,Washington,138.0,1.0329,142.541,-38.1,47.6146,-122.3262,53.38,19.97,,,0.0,0,0,1,1
102291,SEATTLE 3 1,Washington,138.0,1.03246,142.48,-38.76,47.5031,-122.3274,35.45,4.71,,,53.3,0,0,1,1
102301,SPANAWAY 1 1,Washington,138.0,1.03216,142.439,-36.27,47.104,-122.3977,51.81,10.71,,,,0,0,1,1
102311,SPANAWAY 2 1,Washington,138.0,1.03054,142.214,-36.84,47.0282,-122.4126,51.81,15.83,,,,0,0,1,1
102321,TACOMA 16 1,Washington,138.0,1.01665,140.298,-38.03,47.3025,-122.3114,48.36,11.43,,,,0,0,1,1
102331,SEATTLE 4 1,Washington,138.0,1.02697,141.722,-38.05,47.6998,-122.3092,,,,,,0,0,1,1
102341,SEATTLE 4 2,Washington,138.0,1.02683,141.702,-38.07,47.6998,-122.3092,37.64,3.83,,,,0,0,1,1
102351,SEATTLE 5 1,Washington,138.0,1.02419,141.338,-41.2,47.7826,-122.4907,,,,,,0,0,1,1
102361,SEATTLE 5 2,Washington,138.0,1.02396,141.307,-41.22,47.7826,-122.4907,37.64,13.28,,,,0,0,1,1
102371,CAMAS 1 1,Washington,138.0,1.02554,141.524,-35.68,45.6124,-122.3288,33.48,6.19,,,,0,0,1,1
102381,CAMAS 2 1,Washington,138.0,1.0253,141.492,-35.63,45.644,-122.3438,33.48,8.37,,,,0,0,1,1
102391,SEATTLE 6 1,Washington,138.0,1.03463,142.78,-38.53,47.5435,-122.32,50.01,9.84,,,,0,0,1,1
102401,SEATTLE 6 2,Washington,138.0,1.03486,142.811,-38.5,47.5435,-122.32,,,,,,0,0,1,1
102411,SEATTLE 7 1,Washington,138.0,1.0358,142.941,-37.71,47.6768,-122.2821,50.75,10.16,,,,0,0,1,1
102421,SEATTLE 8 1,Washington,138.0,1.03151,142.348,-38.03,47.6954,-122.3847,,,,,63.84,0,0,1,1
102431,SEATTLE 8 2,Washington,138.0,1.03136,142.327,-38.05,47.6954,-122.3847,45.67,5.61,,,,0,0,1,1
102441,MOUNT VERNON 1 1,Washington,138.0,1.04962,144.847,-32.91,48.3831,-122.4006,34.46,5.65,,,,0,0,1,1
102451,MOUNT VERNON 2 1,Washington,138.0,1.05049,144.968,-32.87,48.3917,-122.4014,34.46,8.68,,,,0,0,1,1
102461,MOUNT VERNON 2 2,Washington,138.0,1.05066,144.991,-32.85,48.3917,-122.4014,,,,,,0,0,1,1
102471,TACOMA 17 1,Washington,138.0,1.02089,140.883,-36.93,47.2016,-122.3085,41.16,3.94,,,,0,0,1,1
102481,EDMONDS 1 1,Washington,138.0,1.02345,141.236,-40.68,47.8798,-122.5139,43.93,29.92,,,,0,0,1,1
102491,SEATTLE 9 1,Washington,138.0,1.02253,141.109,-38.19,47.7031,-122.3365,50.49,5.58,,,,0,0,1,1
102501,FEDERAL WAY 1 1,Washington,138.0,1.01736,140.396,-39.06,47.2992,-122.4149,57.01,12.84,,,,0,0,1,1
102511,FEDERAL WAY 2 1,Washington,138.0,1.02174,141.001,-38.59,47.2213,-122.4261,57.01,22.38,,,,0,0,1,1
102521,SEATTLE 10 1,Washington,138.0,1.01844,140.545,-38.56,47.4004,-122.3284,31.11,9.46,,,,0,0,1,1
102531,SEATTLE 10 2,Washington,138.0,1.01861,140.568,-38.55,47.4004,-122.3284,,,,,,0,0,1,1
102541,SEATTLE 11 1,Washington,138.0,1.01721,140.375,-38.99,47.4459,-122.3408,31.11,19.53,,,,0,0,1,1
102551,SEATTLE 11 2,Washington,138.0,1.01749,140.413,-38.97,47.4459,-122.3408,,,,,,0,0,1,1
102561,TACOMA 18 1,Washington,138.0,1.0188,140.594,-38.71,47.2861,-122.3754,,,,,,0,0,1,1
102571,TACOMA 18 2,Washington,138.0,1.0186,140.567,-38.72,47.2861,-122.3754,24.34,12.59,,,,0,0,1,1
102581,TACOMA 18 3,Washington,138.0,1.01901,140.623,-38.69,47.2861,-122.3754,,,,,,0,0,1,1
102591,SEATTLE 12 1,Washington,138.0,1.01638,140.26,-38.56,47.3627,-122.3251,48.72,8.04,,,,0,0,1,1
102601,SEATTLE 13 1,Washington,138.0,1.03423,142.724,-37.66,47.6889,-122.2723,30.31,12.35,,,,0,0,1,1
102611,SEATTLE 14 1,Washington,138.0,1.01922,140.652,-38.47,47.6404,-122.4151,,,,,,0,0,1,1
102621,SEATTLE 14 2,Washington,138.0,1.01892,140.611,-38.5,47.6404,-122.4151,54.9,12.07,,,,0,0,1,1
102631,BURLINGTON 1 1,Washington,138.0,1.05577,145.696,-32.18,48.4514,-122.4164,35.69,9.54,,,,0,0,1,1
102641,SEATTLE 15 1,Washington,138.0,1.02761,141.811,-38.27,47.6603,-122.3366,,,,,,0,0,1,1
102651,SEATTLE 15 2,Washington,138.0,1.02775,141.83,-38.24,47.6603,-122.3366,,,,,,0,0,1,1
102661,SEATTLE 15 3,Washington,138.0,1.02748,141.792,-38.3,47.6603,-122.3366,49.72,2.39,,,,0,0,1,1
102671,YACOLT 1,Washington,138.0,1.00976,139.347,-34.33,45.7986,-122.3109,23.27,4.11,,,,0,0,1,1
102681,SEATTLE 16 1,Washington,138.0,1.01895,140.614,-37.03,47.8251,-122.313,,,,,,0,0,1,1
102691,SEATTLE 16 2,Washington,138.0,1.01868,140.578,-37.06,47.8251,-122.313,53.47,13.72,,,,0,0,1,1
102701,SEATTLE 17 1,Washington,138.0,1.03043,142.2,-37.72,47.72,-122.3755,,,,,,0,0,1,1
102711,SEATTLE 17 2,Washington,138.0,1.03024,142.174,-37.75,47.72,-122.3755,53.47,7.16,,,,0,0,1,1
102721,SEATTLE 18 1,Washington,138.0,1.01773,140.447,-38.49,47.6366,-122.3985,55.09,7.78,,,,0,0,1,1
102731,SEATTLE 19 1,Washington,138.0,1.01821,140.512,-37.98,47.7292,-122.3305,55.09,20.54,,,,0,0,1,1
102741,SEATTLE 20 1,Washington,138.0,1.03006,142.148,-37.76,47.665,-122.2413,24.57,5.95,,,,0,0,1,1
102751,EDMONDS 2 1,Washington,345.0,1.018,351.211,-33.47,47.8822,-122.246,,,,,,0,0,1,1
102761,EDMONDS 2 2,Washington,138.0,1.02087,140.88,-36.12,47.8822,-122.246,43.11,11.41,,,,0,0,1,1
102771,EDMONDS 3 1,Washington,138.0,1.01589,140.192,-37.28,47.9219,-122.3134,44.92,20.45,,,,0,0,1,1
102781,EVERSON 1,Washington,138.0,1.02625,141.623,-36.98,48.906,-122.3142,,,,,,0,0,1,1
102791,EVERSON 2,Washington,138.0,1.02609,141.601,-37.0,48.906,-122.3142,28.63,8.04,,,,0,0,1,1
102801,EVERSON 3,Washington,138.0,1.0264,141.644,-36.97,48.906,-122.3142,,,,,,0,0,1,1
102811,EVERSON 4,Washington,138.0,1.02625,141.623,-36.98,48.906,-122.3142,,,,,,0,0,1,1
102821,EVERSON 5,Washington,138.0,1.02625,141.623,-36.98,48.906,-122.3142,,,,,,0,0,1,1
102831,SEATTLE 21 1,Washington,138.0,1.03486,142.81,-38.51,47.5328,-122.3198,32.97,7.88,,,,0,0,1,1
102841,SEATTLE 21 2,Washington,138.0,1.03502,142.833,-38.49,47.5328,-122.3198,,,,,,0,0,1,1
102851,SEATTLE 22 1,Washington,138.0,1.01841,140.54,-38.54,47.4956,-122.2294,24.02,1.73,,,,0,0,1,1
102861,PUYALLUP 1 1,Washington,138.0,1.02967,142.095,-36.56,47.1462,-122.3443,53.39,18.0,,,,0,0,1,1
102871,PUYALLUP 2 1,Washington,138.0,1.01986,140.741,-37.96,47.2703,-122.268,,,,,,0,0,1,1
102881,PUYALLUP 2 2,Washington,138.0,1.01962,140.708,-37.99,47.2703,-122.268,49.12,9.58,,,,0,0,1,1
102891,PUYALLUP 3 1,Washington,138.0,1.02517,141.473,-36.51,47.0533,-122.2238,32.24,3.8,,,,0,0,1,1
102901,PUYALLUP 4 1,Washington,138.0,1.02111,140.913,-37.12,47.1606,-122.3991,32.24,4.22,,,,0,0,1,1
102911,SEATTLE 23 1,Washington,138.0,1.02031,140.803,-38.16,47.713,-122.3468,,,,,,0,0,1,1
102921,SEATTLE 23 2,Washington,138.0,1.02015,140.781,-38.2,47.713,-122.3468,49.81,3.13,,,,0,0,1,1
102931,FEDERAL WAY 3 1,Washington,138.0,1.01173,139.619,-38.42,47.3951,-122.271,52.98,28.47,,,,0,0,1,1
102941,FEDERAL WAY 4 1,Washington,138.0,1.02125,140.933,-37.38,47.2423,-122.3432,52.98,12.34,,,,0,0,1,1
102951,FEDERAL WAY 4 2,Washington,138.0,1.0215,140.967,-37.35,47.2423,-122.3432,,,,,,0,0,1,1
102961,SEATTLE 24 1,Washington,138.0,1.01628,140.247,-38.36,47.3349,-122.263,56.71,7.15,,,,0,0,1,1
102971,SEATTLE 24 2,Washington,138.0,1.01652,140.279,-38.32,47.3349,-122.263,,,,,,0,0,1,1
102981,SEATTLE 25 1,Washington,138.0,1.01566,140.161,-38.31,47.313,-122.3407,,,,,,0,0,1,1
102991,SEATTLE 25 2,Washington,138.0,1.01524,140.103,-38.33,47.313,-122.3407,41.5,28.64,,,,0,0,1,1
103001,STANWOOD 1,Washington,138.0,1.02666,141.679,-34.86,48.2045,-122.317,,,,,,0,0,1,1
103011,STANWOOD 2,Washington,138.0,1.02647,141.652,-34.89,48.2045,-122.317,50.57,7.59,,,,0,0,1,1
103021,MOUNTLAKE TERRACE 1,Washington,138.0,1.02497,141.445,-36.99,47.8313,-122.2359,,,,,52.53,0,0,1,1
103031,MOUNTLAKE TERRACE 2,Washington,138.0,1.02474,141.415,-36.96,47.8313,-122.2359,,,,,,0,0,1,1
103041,MOUNTLAKE TERRACE 3,Washington,138.0,1.02497,141.445,-36.99,47.8313,-122.2359,,,,,,0,0,1,1
103051,MOUNTLAKE TERRACE 4,Washington,138.0,1.02462,141.398,-37.02,47.8313,-122.2359,47.86,19.46,,,,0,0,1,1
103061,SEATTLE 26 1,Washington,138.0,1.03716,143.128,-38.16,47.5936,-122.2961,60.83,25.54,,,,0,0,1,1
103071,MUKILTEO 1,Washington,138.0,1.02124,140.931,-36.54,47.8987,-122.2226,48.61,20.93,,,,0,0,1,1
103081,MUKILTEO 2,Washington,138.0,1.02158,140.979,-36.52,47.8987,-122.2226,,,,,,0,0,1,1
103091,SEATTLE 27 1,Washington,138.0,1.029,142.002,-37.87,47.6909,-122.2958,39.33,13.63,,,,0,0,1,1
103101,SEATTLE 28 1,Washington,138.0,1.027,141.726,-37.1,47.7631,-122.3162,39.33,5.55,,,,0,0,1,1
103111,SEATTLE 29 1,Washington,138.0,1.01483,140.047,-38.92,47.421,-122.3494,,,,,,0,0,1,1
103121,SEATTLE 29 2,Washington,138.0,1.01446,139.995,-38.94,47.421,-122.3494,40.48,22.08,,,,0,0,1,1
103131,SEATTLE 29 3,Washington,138.0,1.01514,140.09,-38.9,47.421,-122.3494,,,,,,0,0,1,1
103141,SEATTLE 30 1,Washington,138.0,1.02602,141.59,-38.9,47.4298,-122.2984,40.48,8.05,,,98.43,0,0,1,1
103151,SEATTLE 31 1,Washington,138.0,1.02407,141.322,-38.1,47.7113,-122.307,44.5,8.52,,,,0,0,1,1
103161,SEATTLE 32 1,Washington,138.0,1.04263,143.883,-37.62,47.6398,-122.2635,44.5,7.51,,,,0,0,1,1
103171,SEATTLE 32 2,Washington,138.0,1.0428,143.906,-37.6,47.6398,-122.2635,,,,,,0,0,1,1
103181,SEATTLE 33 1,Washington,138.0,1.03231,142.459,-37.46,47.7043,-122.2683,37.74,7.21,,,,0,0,1,1
103191,SEATTLE 34 1,Washington,138.0,1.02975,142.106,-38.24,47.6408,-122.3395,,,,,,0,0,1,1
103201,SEATTLE 34 2,Washington,138.0,1.02957,142.081,-38.26,47.6408,-122.3395,37.74,9.18,,,,0,0,1,1
103211,SEATTLE 35 1,Washington,138.0,1.02453,141.385,-38.22,47.6708,-122.3661,32.26,13.89,,,,0,0,1,1
103221,SEATTLE 36 1,Washington,138.0,1.03849,143.312,-37.66,47.6468,-122.2856,32.26,6.52,,,,0,0,1,1
103231,SEATTLE 37 1,Washington,138.0,1.02713,141.744,-38.14,47.6732,-122.3372,50.58,11.16,,,,0,0,1,1
103241,LYNNWOOD 1 1,Washington,138.0,1.01541,140.127,-37.94,47.9233,-122.3768,32.27,4.42,,,,0,0,1,1
103251,LYNNWOOD 1 2,Washington,138.0,1.01554,140.145,-37.92,47.9233,-122.3768,,,,,,0,0,1,1
103261,LYNNWOOD 2 1,Washington,138.0,1.02024,140.793,-37.1,47.815,-122.3213,32.27,7.92,,,,0,0,1,1
103271,SEATTLE 38 1,Washington,138.0,1.02856,141.941,-38.09,47.653,-122.2187,,,,,,0,0,1,1
103281,SEATTLE 38 2,Washington,138.0,1.02836,141.914,-38.12,47.653,-122.2187,52.71,7.81,,,,0,0,1,1
103291,SEATTLE 38 3,Washington,138.0,1.02875,141.968,-38.06,47.653,-122.2187,,,,,,0,0,1,1
103301,SEATTLE 39 1,Washington,345.0,1.00716,347.469,-34.58,47.6345,-122.2632,,,,,,0,0,1,1
103311,SEATTLE 39 2,Washington,138.0,1.04444,144.133,-37.42,47.6345,-122.2632,,,,,,0,0,1,1
103321,SEATTLE 39 3,Washington,345.0,1.00688,347.375,-34.61,47.6345,-122.2632,52.71,12.35,,,,0,0,1,1
103331,SEATTLE 40 1,Washington,345.0,1.01156,348.989,-34.05,47.7292,-122.3225,,,,,,0,0,1,1
103341,SEATTLE 40 2,Washington,138.0,1.01785,140.463,-37.84,47.7292,-122.3225,55.45,10.21,,,,0,0,1,1
103351,SEATTLE 40 3,Washington,13.8,1.01785,14.046,-37.84,47.7292,-122.3225,,,,,,0,0,1,1
103361,SEATTLE 40 4,Washington,13.8,1.01785,14.046,-37.84,47.7292,-122.3225,,,,,,0,0,1,1
103371,SEATTLE 40 5,Washington,1.0,1.01785,1.018,-37.84,47.7292,-122.3225,,,,,,0,0,1,1
103381,SEATTLE 41 1,Washington,138.0,1.02903,142.006,-38.09,47.625,-122.1978,55.45,18.16,,,,0,0,1,1
103391,LYNNWOOD 3 1,Washington,138.0,1.01709,140.358,-37.54,47.8153,-122.3666,43.2,7.24,,,,0,0,1,1
103401,LYNNWOOD 4 1,Washington,138.0,1.01875,140.587,-36.85,47.8516,-122.3364,,,,,,0,0,1,1
103411,LYNNWOOD 4 2,Washington,138.0,1.01894,140.614,-36.83,47.8516,-122.3364,,,,,,0,0,1,1
103421,LYNNWOOD 4 3,Washington,138.0,1.01854,140.559,-36.87,47.8516,-122.3364,43.2,9.42,,,,0,0,1,1
103431,GRAHAM 1,Washington,138.0,1.0218,141.008,-36.72,47.0349,-122.1843,,,,,,0,0,1,1
103441,GRAHAM 2,Washington,138.0,1.02145,140.96,-36.77,47.0349,-122.1843,87.17,16.32,,,,0,0,1,1
103451,GRAHAM 3,Washington,138.0,1.02216,141.058,-36.67,47.0349,-122.1843,,,,,,0,0,1,1
103461,SEATTLE 42 1,Washington,345.0,1.01455,350.019,-34.36,47.5253,-122.244,,,,,,0,0,1,1
103471,SEATTLE 42 2,Washington,138.0,1.02264,141.125,-38.18,47.5253,-122.244,,,,,,0,0,1,1
103481,SEATTLE 42 3,Washington,13.8,0.99523,13.734,-45.34,47.5253,-122.244,55.47,9.35,,,,0,0,1,1
103491,SEATTLE 42 4,Washington,1.0,1.02489,1.025,-38.5,47.5253,-122.244,,,,,,0,0,1,1
103501,SEATTLE 42 5,Washington,13.8,1.02264,14.112,-38.18,47.5253,-122.244,,,,,,0,0,1,1
103511,SEATTLE 42 6,Washington,13.8,1.02264,14.112,-38.18,47.5253,-122.244,,,,,,0,0,1,1
103521,SEATTLE 42 7,Washington,1.0,1.02264,1.023,-38.18,47.5253,-122.244,,,,,,0,0,1,1
103531,SEATTLE 42 8,Washington,345.0,1.01478,350.099,-34.25,47.5253,-122.244,,,,,,0,0,1,1
103541,SEATTLE 43 1,Washington,138.0,1.02174,141.001,-38.52,47.4522,-122.2081,51.28,15.06,,,104.4,0,0,1,1
103551,SEATTLE 44 1,Washington,138.0,1.01721,140.375,-38.75,47.507,-122.2059,51.28,18.03,,,,0,0,1,1
103561,LYNNWOOD 5 1,Washington,138.0,1.02637,141.639,-36.85,47.8401,-122.2303,35.97,3.79,,,,0,0,1,1
103571,LYNNWOOD 6 1,Washington,138.0,1.02031,140.802,-36.3,47.8719,-122.2624,,,,,,0,0,1,1
103581,LYNNWOOD 6 2,Washington,18.0,1.01155,18.208,-39.37,47.8719,-122.2624,35.97,3.43,,,,0,0,1,1
103591,LYNNWOOD 6 3,Washington,18.0,1.01939,18.349,-36.58,47.8719,-122.2624,,,,,,0,0,1,1
103601,LYNNWOOD 6 4,Washington,1.0,1.01939,1.019,-36.58,47.8719,-122.2624,,,,,,0,0,1,1
103611,PUYALLUP 5 1,Washington,138.0,1.02708,141.738,-36.76,47.1506,-122.3466,53.94,6.22,,,,0,0,1,1
103621,AUBURN 1 1,Washington,138.0,1.0156,140.153,-38.51,47.368,-122.2755,38.29,10.72,,,,0,0,1,1
103631,AUBURN 2 1,Washington,138.0,1.01871,140.582,-37.51,47.2525,-122.3333,38.29,29.64,,,,0,0,1,1
103641,AUBURN 2 2,Washington,138.0,1.01913,140.639,-37.49,47.2525,-122.3333,,,,,,0,0,1,1
103651,PUYALLUP 6 1,Washington,138.0,1.03178,142.386,-36.28,47.1096,-122.3556,,,,,,0,0,1,1
103661,PUYALLUP 6 2,Washington,138.0,1.03154,142.353,-36.3,47.1096,-122.3556,44.83,11.69,,,,0,0,1,1
103671,PUYALLUP 7 1,Washington,138.0,1.01905,140.629,-37.38,47.2232,-122.3217,44.83,13.25,,,,0,0,1,1
103681,EVERETT 1 1,Washington,138.0,1.01888,140.605,-36.76,47.8443,-122.2751,47.26,13.83,,,,0,0,1,1
103691,EVERETT 2 1,Washington,345.0,1.02171,352.49,-32.74,47.9909,-122.1751,,,,,,0,0,1,1
103701,EVERETT 2 2,Washington,138.0,1.02348,141.241,-35.31,47.9909,-122.1751,47.26,2.96,,,,0,0,1,1
103711,KENT 1 1,Washington,138.0,1.01602,140.211,-38.46,47.3465,-122.2838,,,,,,0,0,1,1
103721,KENT 1 2,Washington,138.0,1.01586,140.189,-38.48,47.3465,-122.2838,40.62,5.33,,,,0,0,1,1
103731,KENT 1 3,Washington,138.0,1.01619,140.235,-38.43,47.3465,-122.2838,,,,,,0,0,1,1
103741,KENT 2 1,Washington,138.0,1.02366,141.265,-38.87,47.4797,-122.3342,40.62,8.43,,,,0,0,1,1
103751,KENMORE 1,Washington,138.0,1.03184,142.394,-36.97,47.7533,-122.2897,,,,,,0,0,1,1
103761,KENMORE 2,Washington,138.0,1.03162,142.364,-37.0,47.7533,-122.2897,49.01,10.14,,,,0,0,1,1
103771,SEATTLE 45 1,Washington,138.0,1.02422,141.343,-38.58,47.5762,-122.154,57.82,24.92,,,,0,0,1,1
103781,WASHOUGAL 1,Washington,138.0,1.00568,138.783,-35.48,45.6682,-122.2121,,,,,,0,0,1,1
103791,WASHOUGAL 2,Washington,138.0,1.00543,138.749,-35.51,45.6682,-122.2121,50.93,12.13,,,,0,0,1,1
103801,MARYSVILLE 1 1,Washington,138.0,1.02297,141.17,-35.02,48.1583,-122.2755,32.62,5.86,,,,0,0,1,1
103811,MARYSVILLE 2 1,Washington,138.0,1.02215,141.057,-35.81,48.0128,-122.1966,32.62,8.33,,,,0,0,1,1
103821,MARYSVILLE 2 2,Washington,138.0,1.02232,141.081,-35.79,48.0128,-122.1966,,,,,,0,0,1,1
103831,MERCER ISLAND 1,Washington,138.0,1.04011,143.536,-37.61,47.6218,-122.269,,,,,,0,0,1,1
103841,MERCER ISLAND 2,Washington,138.0,1.03959,143.464,-37.64,47.6218,-122.269,54.48,37.07,,,,0,0,1,1
103851,EVERETT 3 1,Washington,138.0,1.01929,140.663,-36.37,47.8893,-122.2525,41.22,10.4,,,,0,0,1,1
103861,EVERETT 3 2,Washington,138.0,1.0195,140.691,-36.35,47.8893,-122.2525,,,,,,0,0,1,1
103871,EVERETT 4 1,Washington,138.0,1.01667,140.3,-37.04,47.9502,-122.2946,,,,,,0,0,1,1
103881,EVERETT 4 2,Washington,138.0,1.01699,140.344,-37.01,47.9502,-122.2946,,,,,,0,0,1,1
103891,EVERETT 4 3,Washington,138.0,1.01633,140.253,-37.06,47.9502,-122.2946,41.22,19.48,,,,0,0,1,1
103901,SUMNER 1,Washington,138.0,1.01861,140.568,-36.78,47.2663,-122.1629,25.11,4.34,,,,0,0,1,1
103911,RENTON 1 1,Washington,138.0,1.01744,140.407,-38.71,47.5072,-122.1567,,,,,,0,0,1,1
103921,RENTON 1 2,Washington,138.0,1.01734,140.393,-38.73,47.5072,-122.1567,25.47,2.38,,,,0,0,1,1
103931,AUBURN 3 1,Washington,138.0,1.01579,140.18,-38.36,47.3545,-122.2601,37.98,4.75,,,,0,0,1,1
103941,AUBURN 4 1,Washington,138.0,1.01798,140.481,-37.26,47.3152,-122.1294,37.98,9.65,,,,0,0,1,1
103951,KIRKLAND 1 1,Washington,138.0,1.03634,143.016,-36.47,47.8022,-122.219,48.49,17.77,,,,0,0,1,1
103961,KIRKLAND 2 1,Washington,138.0,1.03795,143.237,-36.49,47.7388,-122.2157,48.49,9.62,,,,0,0,1,1
103971,EVERETT 5 1,Washington,138.0,1.02946,142.066,-34.66,48.0627,-122.2856,35.5,8.68,,,,0,0,1,1
103981,EVERETT 6 1,Washington,138.0,1.02436,141.362,-35.99,47.958,-122.1908,35.5,11.17,,,62.96,0,0,1,1
103991,BOTHELL 1 1,Washington,138.0,1.01836,140.534,-37.05,47.8138,-122.287,,,,,,0,0,1,1
104001,BOTHELL 1 2,Washington,138.0,1.01821,140.513,-37.07,47.8138,-122.287,32.07,7.22,,,,0,0,1,1
104011,BOTHELL 1 3,Washington,138.0,1.01851,140.554,-37.04,47.8138,-122.287,,,,,,0,0,1,1
104021,BOTHELL 2 1,Washington,138.0,1.02206,141.044,-36.58,47.8688,-122.23,,,,,,0,0,1,1
104031,BOTHELL 2 2,Washington,138.0,1.02226,141.071,-36.56,47.8688,-122.23,,,,,,0,0,1,1
104041,BOTHELL 2 3,Washington,138.0,1.02185,141.016,-36.59,47.8688,-122.23,32.07,11.04,,,,0,0,1,1
104051,BOTHELL 2 4,Washington,138.0,1.02206,141.044,-36.58,47.8688,-122.23,,,,,,0,0,1,1
104061,BELLEVUE 1 1,Washington,138.0,1.02681,141.7,-38.57,47.5984,-122.1913,33.54,8.62,,,,0,0,1,1
104071,BELLEVUE 2 1,Washington,138.0,1.02183,141.012,-38.54,47.537,-122.2587,33.54,15.69,,,,0,0,1,1
104081,BOTHELL 3 1,Washington,138.0,1.03307,142.564,-37.2,47.7109,-122.2279,35.05,12.77,,,,0,0,1,1
104091,BOTHELL 4 1,Washington,138.0,1.03554,142.905,-36.84,47.7242,-122.2399,35.05,11.96,,,,0,0,1,1
104101,RENTON 2 1,Washington,138.0,1.01635,140.256,-38.63,47.4854,-122.1696,52.57,23.04,,,,0,0,1,1
104111,BOTHELL 5 1,Washington,138.0,1.03137,142.33,-36.73,47.8217,-122.1884,61.36,11.11,,,,0,0,1,1
104121,BOTHELL 6 1,Washington,138.0,1.02935,142.05,-37.31,47.782,-122.1037,,,,,,0,0,1,1
104131,BOTHELL 6 2,Washington,138.0,1.0291,142.016,-37.34,47.782,-122.1037,61.36,11.21,,,,0,0,1,1
104141,KENT 3 1,Washington,345.0,1.02689,354.276,-33.55,47.3594,-122.2714,,,,,,0,0,1,1
104151,KENT 3 2,Washington,138.0,1.01655,140.284,-38.31,47.3594,-122.2714,40.52,24.05,,,,0,0,1,1
104161,KENT 4 1,Washington,138.0,1.01383,139.909,-38.36,47.349,-122.2381,40.52,14.96,,,,0,0,1,1
104171,KENT 5 1,Washington,138.0,1.0167,140.305,-38.09,47.3235,-122.2233,43.9,2.47,,,,0,0,1,1
104181,KENT 6 1,Washington,138.0,1.02107,140.907,-38.79,47.3765,-122.2195,,,,,,0,0,1,1
104191,KENT 6 2,Washington,138.0,1.02077,140.866,-38.82,47.3765,-122.2195,43.9,15.15,,,,0,0,1,1
104201,KIRKLAND 3 1,Washington,138.0,1.03898,143.379,-36.15,47.7263,-122.1558,41.21,22.17,,,,0,0,1,1
104211,KIRKLAND 4 1,Washington,138.0,1.03366,142.645,-36.79,47.7358,-122.0945,41.21,6.01,,,,0,0,1,1
104221,RENTON 3 1,Washington,138.0,1.01902,140.625,-38.52,47.4739,-122.2459,,,,,,0,0,1,1
104231,RENTON 3 2,Washington,138.0,1.01884,140.6,-38.54,47.4739,-122.2459,38.99,8.09,,,,0,0,1,1
104241,RENTON 4 1,Washington,138.0,1.01775,140.449,-37.99,47.4626,-122.1128,,,,,,0,0,1,1
104251,RENTON 4 2,Washington,138.0,1.01755,140.422,-38.01,47.4626,-122.1128,38.99,9.09,,,,0,0,1,1
104261,EVERETT 7 1,Washington,138.0,1.03069,142.235,-37.24,47.8353,-122.0894,62.16,9.98,,,59.49,0,0,1,1
104271,EVERETT 8 1,Washington,345.0,1.01356,349.679,-33.64,47.8077,-122.2025,,,,,,0,0,1,1
104281,EVERETT 8 2,Washington,138.0,1.03641,143.024,-36.5,47.8077,-122.2025,,,,,,0,0,1,1
104291,EVERETT 8 3,Washington,345.0,1.01326,349.574,-33.68,47.8077,-122.2025,62.16,12.77,,,,0,0,1,1
104301,BELLEVUE 3 1,Washington,138.0,1.02873,141.964,-38.54,47.6034,-122.2057,42.51,5.9,,,50.8,0,0,1,1
104311,BELLEVUE 3 2,Washington,138.0,1.02837,141.915,-38.5,47.6034,-122.2057,,,,,,0,0,1,1
104321,BONNEY LAKE 1 1,Washington,345.0,1.03276,356.301,-32.33,47.145,-122.0839,,,,,0.0,0,0,1,1
104331,BONNEY LAKE 1 2,Washington,138.0,1.03413,142.709,-34.8,47.145,-122.0839,54.76,7.6,,,,0,0,1,1
104341,BONNEY LAKE 2 1,Washington,138.0,1.02736,141.775,-35.94,47.116,-122.0778,53.17,5.38,,,,0,0,1,1
